constructorStandingsId,raceId,constructorId,points,position,positionText,wins
7639,321,46,0.0,16,16,0
7640,321,39,0.0,17,17,0
7641,321,47,0.0,18,18,0
7642,321,42,0.0,19,19,0
7656,322,32,0.0,14,14,0
7657,322,27,0.0,10,10,0
7658,322,46,0.0,17,17,0
7659,322,39,0.0,15,15,0
7660,322,47,0.0,19,19,0
7661,322,42,0.0,18,18,0
7677,323,46,0.0,12,12,0
7678,323,39,0.0,17,17,0
7679,323,47,0.0,19,19,0
7680,323,42,0.0,18,18,0
7696,324,46,0.0,11,11,0
7697,324,39,0.0,17,17,0
7698,324,47,0.0,19,19,0
7699,324,42,0.0,18,18,0
7716,325,39,0.0,17,17,0
7717,325,47,0.0,19,19,0
7718,325,42,0.0,18,18,0
7735,326,39,0.0,17,17,0
7736,326,47,0.0,19,19,0
7737,326,42,0.0,18,18,0
7755,327,47,0.0,19,19,0
7756,327,42,0.0,18,18,0
7774,328,47,0.0,19,19,0
7775,328,42,0.0,18,18,0
7793,329,47,0.0,19,19,0
7794,329,42,0.0,18,18,0
7812,330,47,0.0,19,19,0
7813,330,42,0.0,18,18,0
7831,331,47,0.0,19,19,0
7832,331,42,0.0,18,18,0
7850,332,47,0.0,19,19,0
7851,332,42,0.0,18,18,0
7869,333,47,0.0,19,19,0
7870,333,42,0.0,18,18,0
7888,334,47,0.0,19,19,0
7889,334,42,0.0,18,18,0
7907,335,47,0.0,19,19,0
7908,335,42,0.0,18,18,0
7926,336,47,0.0,19,19,0
7927,336,42,0.0,18,18,0
8237,305,18,0.0,8,8,0
8236,305,39,0.0,7,7,0
8235,305,40,0.0,6,6,0
8234,305,33,1.0,5,5,0
8233,305,25,5.0,3,3,0
8232,305,22,4.0,4,4,0
8231,305,6,6.0,2,2,0
8230,305,1,10.0,1,1,1
8251,306,25,5.0,5,5,0
8250,306,22,6.0,4,4,0
8249,306,6,10.0,2,2,0
8248,306,1,24.0,1,1,2
8269,307,25,5.0,5,5,0
8268,307,22,6.0,4,4,0
8267,307,6,10.0,2,2,0
8266,307,1,40.0,1,1,3
8287,308,22,9.0,4,4,0
8286,308,6,16.0,2,2,0
8285,308,1,50.0,1,1,4
8306,309,22,19.0,2,2,1
8305,309,6,16.0,4,4,0
8304,309,1,50.0,1,1,4
8325,310,22,21.0,3,3,1
8323,310,1,54.0,1,1,4
8324,310,6,16.0,4,4,0
8344,311,22,21.0,4,4,1
8342,311,1,58.0,1,1,4
8343,311,6,25.0,3,3,0
8363,312,22,23.0,4,4,1
8361,312,1,67.0,1,1,4
8362,312,6,29.0,3,3,0
8382,313,22,23.0,4,4,1
8380,313,1,70.0,2,2,4
8381,313,6,33.0,3,3,0
8401,314,22,23.0,4,4,1
8399,314,1,83.0,1,1,5
8400,314,6,35.0,3,3,0
8419,315,6,35.0,3,3,0
8418,315,1,99.0,1,1,6
8438,316,6,39.0,3,3,0
8437,316,1,108.0,1,1,6
8456,317,1,114.0,1,1,6
8475,318,1,116.0,2,2,6
8494,319,1,132.0,1,1,7
8513,320,1,139.0,1,1,8
8436,315,26,1.0,12,12,0
8455,316,26,1.0,12,12,0
8772,356,6,9.0,1,1,1
8773,356,1,6.0,2,2,0
8774,356,37,4.0,3,3,0
8775,356,22,4.0,4,4,0
8776,356,21,2.0,5,5,0
8777,356,25,0.0,6,6,0
8778,356,32,0.0,7,7,0
8779,356,27,0.0,8,8,0
8780,356,33,0.0,9,9,0
8781,356,35,0.0,10,10,0
8782,356,48,0.0,11,11,0
8783,356,3,0.0,12,12,0
8784,356,49,0.0,13,13,0
8785,356,34,0.0,14,14,0
8786,356,45,0.0,18,18,0
8787,356,18,0.0,15,15,0
8788,356,44,0.0,16,16,0
8789,356,42,0.0,17,17,0
8790,356,39,0.0,19,19,0
8791,356,46,0.0,20,20,0
8792,357,6,9.0,2,2,1
8793,357,1,21.0,1,1,1
8794,357,37,4.0,4,4,0
8795,357,22,8.0,3,3,0
8796,357,21,4.0,5,5,0
8797,357,25,1.0,7,7,0
8798,357,32,0.0,9,9,0
8799,357,27,0.0,11,11,0
8800,357,33,0.0,12,12,0
8801,357,35,0.0,8,8,0
8802,357,48,0.0,14,14,0
8803,357,3,3.0,6,6,0
8804,357,49,0.0,17,17,0
8805,357,34,0.0,15,15,0
8806,357,45,0.0,13,13,0
8807,357,18,0.0,16,16,0
8808,357,44,0.0,18,18,0
8809,357,42,0.0,19,19,0
8810,357,39,0.0,10,10,0
8811,357,46,0.0,20,20,0
8812,358,6,9.0,2,2,1
8813,358,1,36.0,1,1,2
8814,358,37,4.0,5,5,0
8815,358,22,8.0,3,3,0
8816,358,21,4.0,6,6,0
8817,358,25,3.0,9,9,0
8818,358,32,0.0,10,10,0
8819,358,27,0.0,12,12,0
8820,358,33,0.0,13,13,0
8821,358,35,3.0,7,7,0
8822,358,48,0.0,15,15,0
8823,358,3,3.0,8,8,0
8824,358,49,0.0,17,17,0
8825,358,34,5.0,4,4,0
8826,358,45,0.0,14,14,0
8827,358,18,0.0,16,16,0
8828,358,44,0.0,19,19,0
8829,358,42,0.0,18,18,0
8830,358,39,0.0,11,11,0
8831,358,46,0.0,20,20,0
8832,359,6,9.0,3,3,1
8833,359,1,47.0,1,1,3
8834,359,37,4.0,7,7,0
8835,359,22,11.0,2,2,0
8836,359,21,4.0,8,8,0
8837,359,25,7.0,5,5,0
8838,359,32,0.0,12,12,0
8839,359,27,0.0,11,11,0
8840,359,33,0.0,14,14,0
8841,359,35,3.0,9,9,0
8842,359,48,0.0,13,13,0
8843,359,3,9.0,4,4,0
8844,359,49,0.0,17,17,0
8845,359,34,5.0,6,6,0
8846,359,45,0.0,15,15,0
8847,359,18,0.0,16,16,0
8848,359,44,0.0,20,20,0
8849,359,42,0.0,18,18,0
8850,359,39,1.0,10,10,0
8851,359,46,0.0,19,19,0
8852,360,6,9.0,4,4,1
8853,360,1,56.0,1,1,4
8854,360,37,4.0,8,8,0
8855,360,22,13.0,3,3,0
8856,360,21,8.0,5,5,0
8857,360,25,7.0,6,6,0
8858,360,32,0.0,13,13,0
8859,360,27,0.0,12,12,0
8860,360,33,0.0,14,14,0
8861,360,35,3.0,9,9,0
8862,360,48,3.0,10,10,0
8863,360,3,16.0,2,2,0
8864,360,49,0.0,18,18,0
8865,360,34,5.0,7,7,0
8866,360,45,0.0,15,15,0
8867,360,18,0.0,17,17,0
8868,360,44,0.0,20,20,0
8869,360,42,0.0,19,19,0
8870,360,39,1.0,11,11,0
8871,360,46,0.0,16,16,0
8872,361,6,9.0,4,4,1
8873,361,1,56.0,1,1,4
8874,361,37,4.0,9,9,0
8875,361,22,13.0,3,3,0
8876,361,21,8.0,6,6,0
8877,361,25,7.0,7,7,0
8878,361,32,3.0,10,10,0
8879,361,27,2.0,12,12,0
8880,361,33,0.0,15,15,0
8881,361,35,8.0,5,5,0
8882,361,48,3.0,11,11,0
8883,361,3,31.0,2,2,1
8884,361,49,0.0,19,19,0
8885,361,34,5.0,8,8,0
8886,361,45,0.0,14,14,0
8887,361,18,0.0,18,18,0
8888,361,44,0.0,20,20,0
8889,361,42,0.0,16,16,0
8890,361,39,1.0,13,13,0
8891,361,46,0.0,17,17,0
8892,362,6,15.0,3,3,1
8893,362,1,65.0,1,1,5
8894,362,37,4.0,9,9,0
8895,362,22,13.0,4,4,0
8896,362,21,8.0,7,7,0
8897,362,25,10.0,5,5,0
8898,362,32,3.0,10,10,0
8899,362,27,3.0,12,12,0
8900,362,33,0.0,15,15,0
8901,362,35,8.0,6,6,0
8902,362,48,3.0,11,11,0
8903,362,3,35.0,2,2,1
8904,362,49,0.0,19,19,0
8905,362,34,5.0,8,8,0
8906,362,45,0.0,16,16,0
8907,362,18,0.0,18,18,0
8908,362,44,0.0,20,20,0
8909,362,42,0.0,17,17,0
8910,362,39,1.0,14,14,0
8911,362,46,2.0,13,13,0
8912,363,6,21.0,3,3,1
8913,363,1,74.0,1,1,6
8914,363,37,4.0,10,10,0
8915,363,22,17.0,4,4,0
8916,363,21,8.0,7,7,0
8917,363,25,10.0,5,5,0
8918,363,32,6.0,8,8,0
8919,363,27,3.0,12,12,0
8920,363,33,0.0,16,16,0
8921,363,35,8.0,6,6,0
8922,363,48,3.0,11,11,0
8923,363,3,35.0,2,2,1
8924,363,49,0.0,19,19,0
8925,363,34,5.0,9,9,0
8926,363,45,0.0,17,17,0
8927,363,18,3.0,13,13,0
8928,363,44,0.0,20,20,0
8929,363,42,0.0,18,18,0
8930,363,39,1.0,15,15,0
8931,363,46,2.0,14,14,0
8932,364,6,25.0,3,3,1
8933,364,1,89.0,1,1,7
8934,364,37,4.0,10,10,0
8935,364,22,17.0,4,4,0
8936,364,21,9.0,6,6,0
8937,364,25,10.0,5,5,0
8938,364,32,8.0,8,8,0
8939,364,27,3.0,12,12,0
8940,364,33,0.0,16,16,0
8941,364,35,8.0,7,7,0
8942,364,48,3.0,11,11,0
8943,364,3,38.0,2,2,1
8944,364,49,0.0,19,19,0
8945,364,34,5.0,9,9,0
8946,364,45,0.0,17,17,0
8947,364,18,3.0,13,13,0
8948,364,44,0.0,20,20,0
8949,364,42,0.0,18,18,0
8950,364,39,1.0,15,15,0
8951,364,46,2.0,14,14,0
8952,365,6,34.0,3,3,2
8953,365,1,98.0,1,1,7
8954,365,37,4.0,10,10,0
8955,365,22,17.0,4,4,0
8956,365,21,11.0,5,5,0
8957,365,25,10.0,6,6,0
8958,365,32,9.0,7,7,0
8959,365,27,3.0,12,12,0
8960,365,33,0.0,16,16,0
8961,365,35,8.0,8,8,0
8962,365,48,3.0,11,11,0
8963,365,3,42.0,2,2,1
8964,365,49,0.0,19,19,0
8965,365,34,5.0,9,9,0
8966,365,45,0.0,17,17,0
8967,365,18,3.0,13,13,0
8968,365,44,0.0,20,20,0
8969,365,42,0.0,18,18,0
8970,365,39,1.0,15,15,0
8971,365,46,2.0,14,14,0
8972,366,6,38.0,3,3,2
8973,366,1,113.0,1,1,8
8974,366,37,4.0,10,10,0
8975,366,22,19.0,4,4,0
8976,366,21,12.0,5,5,0
8977,366,25,10.0,6,6,0
8978,366,32,9.0,7,7,0
8979,366,27,3.0,12,12,0
8980,366,33,0.0,16,16,0
8981,366,35,8.0,8,8,0
8982,366,48,3.0,11,11,0
8983,366,3,45.0,2,2,1
8984,366,49,0.0,19,19,0
8985,366,34,5.0,9,9,0
8986,366,45,0.0,17,17,0
8987,366,18,3.0,13,13,0
8988,366,44,0.0,20,20,0
8989,366,42,0.0,18,18,0
8990,366,39,1.0,15,15,0
8991,366,46,2.0,14,14,0
8992,367,6,44.0,3,3,2
8993,367,1,122.0,1,1,9
8994,367,37,4.0,10,10,0
8995,367,22,19.0,4,4,0
8996,367,21,12.0,6,6,0
8997,367,25,12.0,5,5,0
8998,367,32,9.0,7,7,0
8999,367,27,3.0,12,12,0
9000,367,33,0.0,16,16,0
9001,367,35,8.0,8,8,0
9002,367,48,3.0,11,11,0
9003,367,3,52.0,2,2,1
9004,367,49,0.0,19,19,0
9005,367,34,6.0,9,9,0
9006,367,45,0.0,17,17,0
9007,367,18,3.0,13,13,0
9008,367,44,0.0,20,20,0
9009,367,42,0.0,18,18,0
9010,367,39,1.0,15,15,0
9011,367,46,2.0,14,14,0
9012,368,6,53.0,2,2,3
9013,368,1,128.0,1,1,9
9014,368,37,4.0,12,12,0
9015,368,22,22.0,4,4,0
9016,368,21,12.0,6,6,0
9017,368,25,13.0,5,5,0
9018,368,32,9.0,7,7,0
9019,368,27,3.0,14,14,0
9020,368,33,0.0,16,16,0
9021,368,35,8.0,8,8,0
9022,368,48,3.0,13,13,0
9023,368,3,52.0,3,3,1
9024,368,49,0.0,19,19,0
9025,368,34,6.0,10,10,0
9026,368,45,0.0,17,17,0
9027,368,18,5.0,11,11,0
9028,368,44,0.0,20,20,0
9029,368,42,0.0,18,18,0
9030,368,39,1.0,15,15,0
9031,368,46,6.0,9,9,0
9032,369,6,59.0,2,2,3
9033,369,1,141.0,1,1,10
9034,369,37,4.0,12,12,0
9035,369,22,22.0,4,4,0
9036,369,21,12.0,6,6,0
9037,369,25,16.0,5,5,0
9038,369,32,9.0,7,7,0
9039,369,27,3.0,14,14,0
9040,369,33,1.0,16,16,0
9041,369,35,8.0,8,8,0
9042,369,48,3.0,13,13,0
9043,369,3,54.0,3,3,1
9044,369,49,0.0,19,19,0
9045,369,34,6.0,10,10,0
9046,369,45,0.0,17,17,0
9047,369,18,5.0,11,11,0
9048,369,44,0.0,20,20,0
9049,369,42,0.0,18,18,0
9050,369,39,1.0,15,15,0
9051,369,46,6.0,9,9,0
9129,370,42,0.0,18,18,0
9133,371,1,141.0,1,1,10
9132,371,6,59.0,3,3,3
9131,370,46,6.0,10,10,0
9117,370,25,16.0,5,5,0
9118,370,32,12.0,7,7,0
9119,370,27,3.0,14,14,0
9120,370,33,1.0,16,16,0
9121,370,35,8.0,8,8,0
9122,370,48,3.0,13,13,0
9123,370,3,64.0,2,2,1
9124,370,49,0.0,19,19,0
9125,370,34,8.0,9,9,0
9126,370,45,0.0,17,17,0
9127,370,18,5.0,11,11,0
9128,370,44,0.0,20,20,0
9116,370,21,13.0,6,6,0
9115,370,22,31.0,4,4,1
9114,370,37,4.0,12,12,0
9112,370,6,59.0,3,3,3
9113,370,1,141.0,1,1,10
9130,370,39,1.0,15,15,0
9134,371,37,4.0,12,12,0
9135,371,22,39.0,4,4,1
9136,371,21,13.0,7,7,0
9137,371,25,16.0,5,5,0
9138,371,32,15.0,6,6,0
9139,371,27,3.0,14,14,0
9140,371,33,1.0,16,16,0
9141,371,35,8.0,8,8,0
9142,371,48,3.0,13,13,0
9143,371,3,77.0,2,2,2
9144,371,49,0.0,19,19,0
9145,371,34,8.0,9,9,0
9146,371,45,0.0,17,17,0
9147,371,18,6.0,11,11,0
9148,371,44,0.0,20,20,0
9149,371,42,0.0,18,18,0
9150,371,39,1.0,15,15,0
9151,371,46,6.0,10,10,0
9152,372,1,9.0,1,1,1
9153,372,6,8.0,2,2,0
9154,372,32,5.0,3,3,0
9155,372,21,3.0,4,4,0
9156,372,22,0.0,5,5,0
9157,372,27,0.0,6,6,0
9158,372,48,0.0,7,7,0
9159,372,25,0.0,8,8,0
9160,372,18,0.0,9,9,0
9161,372,33,0.0,10,10,0
9162,372,42,0.0,11,11,0
9163,372,39,0.0,12,12,0
9164,372,44,0.0,13,13,0
9165,372,3,0.0,14,14,0
9166,372,37,0.0,15,15,0
9167,372,49,0.0,16,16,0
9168,372,45,0.0,17,17,0
9169,372,35,0.0,18,18,0
9170,373,1,24.0,1,1,2
9171,373,6,10.0,2,2,0
9172,373,32,9.0,3,3,0
9173,373,21,3.0,5,5,0
9174,373,22,4.0,4,4,0
9175,373,27,0.0,6,6,0
9176,373,48,0.0,13,13,0
9177,373,25,0.0,11,11,0
9178,373,18,0.0,8,8,0
9179,373,33,0.0,9,9,0
9180,373,42,0.0,14,14,0
9181,373,39,0.0,7,7,0
9182,373,44,0.0,15,15,0
9183,373,3,0.0,10,10,0
9184,373,37,0.0,12,12,0
9185,373,49,0.0,17,17,0
9186,373,45,0.0,18,18,0
9187,373,35,0.0,16,16,0
9188,374,1,33.0,1,1,3
9189,374,6,20.0,2,2,0
9190,374,32,9.0,3,3,0
9191,374,21,6.0,4,4,0
9192,374,22,4.0,5,5,0
9193,374,27,0.0,9,9,0
9194,374,48,0.0,14,14,0
9195,374,25,2.0,6,6,0
9196,374,18,0.0,13,13,0
9197,374,33,0.0,8,8,0
9198,374,42,0.0,15,15,0
9199,374,39,0.0,12,12,0
9200,374,44,0.0,17,17,0
9201,374,3,1.0,7,7,0
9202,374,37,0.0,11,11,0
9203,374,49,0.0,16,16,0
9204,374,45,0.0,10,10,0
9205,374,35,0.0,18,18,0
9206,375,1,48.0,1,1,4
9207,375,6,27.0,2,2,0
9208,375,32,9.0,3,3,0
9209,375,21,9.0,4,4,0
9210,375,22,4.0,5,5,0
9211,375,27,0.0,9,9,0
9212,375,48,0.0,17,17,0
9213,375,25,2.0,6,6,0
9214,375,18,0.0,13,13,0
9215,375,33,0.0,8,8,0
9216,375,42,0.0,15,15,0
9217,375,39,0.0,11,11,0
9218,375,44,0.0,14,14,0
9219,375,3,1.0,7,7,0
9220,375,37,0.0,12,12,0
9221,375,49,0.0,16,16,0
9222,375,45,0.0,10,10,0
9223,375,35,0.0,18,18,0
9224,376,1,63.0,1,1,5
9225,376,6,27.0,2,2,0
9226,376,32,12.0,3,3,0
9227,376,21,9.0,4,4,0
9228,376,22,8.0,5,5,0
9229,376,27,0.0,11,11,0
9230,376,48,0.0,12,12,0
9231,376,25,3.0,6,6,0
9232,376,18,0.0,15,15,0
9233,376,33,0.0,9,9,0
9234,376,42,0.0,10,10,0
9235,376,39,0.0,14,14,0
9236,376,44,0.0,16,16,0
9237,376,3,1.0,8,8,0
9238,376,37,2.0,7,7,0
9239,376,49,0.0,17,17,0
9240,376,45,0.0,13,13,0
9241,376,35,0.0,18,18,0
9242,377,1,78.0,1,1,6
9243,377,6,27.0,2,2,0
9244,377,32,12.0,4,4,0
9245,377,21,9.0,5,5,0
9246,377,22,12.0,3,3,0
9247,377,27,0.0,14,14,0
9248,377,48,3.0,7,7,0
9249,377,25,5.0,6,6,0
9250,377,18,1.0,9,9,0
9251,377,33,0.0,11,11,0
9252,377,42,0.0,12,12,0
9253,377,39,0.0,16,16,0
9254,377,44,0.0,17,17,0
9255,377,3,1.0,10,10,0
9256,377,37,2.0,8,8,0
9257,377,49,0.0,18,18,0
9258,377,45,0.0,15,15,0
9259,377,35,0.0,13,13,0
9260,378,1,93.0,1,1,7
9261,378,6,34.0,2,2,0
9262,378,32,14.0,3,3,0
9263,378,21,9.0,5,5,0
9264,378,22,13.0,4,4,0
9265,378,27,0.0,14,14,0
9266,378,48,3.0,7,7,0
9267,378,25,5.0,6,6,0
9268,378,18,1.0,9,9,0
9269,378,33,0.0,11,11,0
9270,378,42,0.0,13,13,0
9271,378,39,0.0,16,16,0
9272,378,44,0.0,17,17,0
9273,378,3,1.0,10,10,0
9274,378,37,2.0,8,8,0
9275,378,49,0.0,18,18,0
9276,378,45,0.0,15,15,0
9277,378,35,0.0,12,12,0
9278,379,1,102.0,1,1,8
9279,379,6,34.0,2,2,0
9280,379,32,16.0,4,4,0
9281,379,21,10.0,5,5,0
9282,379,22,17.0,3,3,0
9283,379,27,0.0,14,14,0
9284,379,48,3.0,9,9,0
9285,379,25,5.0,8,8,0
9286,379,18,1.0,10,10,0
9287,379,33,0.0,11,11,0
9288,379,42,0.0,13,13,0
9289,379,39,0.0,16,16,0
9290,379,44,0.0,17,17,0
9291,379,3,7.0,6,6,0
9292,379,37,5.0,7,7,0
9293,379,49,0.0,18,18,0
9294,379,45,0.0,15,15,0
9295,379,35,0.0,12,12,0
9296,380,1,117.0,1,1,9
9297,380,6,41.0,2,2,0
9298,380,32,16.0,4,4,0
9299,380,21,10.0,5,5,0
9300,380,22,18.0,3,3,0
9301,380,27,0.0,14,14,0
9302,380,48,3.0,9,9,0
9303,380,25,5.0,8,8,0
9304,380,18,1.0,10,10,0
9305,380,33,0.0,11,11,0
9306,380,42,0.0,13,13,0
9307,380,39,0.0,16,16,0
9308,380,44,0.0,17,17,0
9309,380,3,7.0,6,6,0
9310,380,37,7.0,7,7,0
9311,380,49,0.0,18,18,0
9312,380,45,0.0,15,15,0
9313,380,35,0.0,12,12,0
9314,381,1,132.0,1,1,10
9315,381,6,44.0,2,2,0
9316,381,32,16.0,4,4,0
9317,381,21,10.0,5,5,0
9318,381,22,22.0,3,3,0
9319,381,27,0.0,14,14,0
9320,381,48,3.0,9,9,0
9321,381,25,5.0,8,8,0
9322,381,18,1.0,10,10,0
9323,381,33,0.0,11,11,0
9324,381,42,0.0,13,13,0
9325,381,39,0.0,16,16,0
9326,381,44,0.0,17,17,0
9327,381,3,8.0,7,7,0
9328,381,37,9.0,6,6,0
9329,381,49,0.0,18,18,0
9330,381,45,0.0,15,15,0
9331,381,35,0.0,12,12,0
9332,382,1,147.0,1,1,11
9333,382,6,44.0,2,2,0
9334,382,32,19.0,4,4,0
9335,382,21,13.0,6,6,0
9336,382,22,22.0,3,3,0
9337,382,27,0.0,14,14,0
9338,382,48,3.0,9,9,0
9339,382,25,5.0,8,8,0
9340,382,18,1.0,10,10,0
9341,382,33,0.0,11,11,0
9342,382,42,0.0,13,13,0
9343,382,39,0.0,16,16,0
9344,382,44,0.0,17,17,0
9345,382,3,8.0,7,7,0
9346,382,37,13.0,5,5,0
9347,382,49,0.0,18,18,0
9348,382,45,0.0,15,15,0
9349,382,35,0.0,12,12,0
9350,383,1,147.0,1,1,11
9351,383,6,59.0,2,2,1
9352,383,32,19.0,5,5,0
9353,383,21,20.0,4,4,0
9354,383,22,23.0,3,3,0
9355,383,27,0.0,14,14,0
9356,383,48,3.0,9,9,0
9357,383,25,5.0,8,8,0
9358,383,18,1.0,10,10,0
9359,383,33,0.0,11,11,0
9360,383,42,0.0,13,13,0
9361,383,39,0.0,16,16,0
9362,383,44,0.0,17,17,0
9363,383,3,8.0,7,7,0
9364,383,37,15.0,6,6,0
9365,383,49,0.0,18,18,0
9366,383,45,0.0,15,15,0
9367,383,35,0.0,12,12,0
9368,384,1,157.0,1,1,12
9369,384,6,61.0,2,2,1
9370,384,32,19.0,6,6,0
9371,384,21,23.0,4,4,0
9372,384,22,27.0,3,3,0
9373,384,27,0.0,14,14,0
9374,384,48,3.0,9,9,0
9375,384,25,5.0,8,8,0
9376,384,18,1.0,10,10,0
9377,384,33,0.0,11,11,0
9378,384,42,0.0,13,13,0
9379,384,39,0.0,15,15,0
9380,384,44,0.0,17,17,0
9381,384,3,8.0,7,7,0
9382,384,37,21.0,5,5,0
9383,384,49,0.0,18,18,0
9384,384,45,0.0,16,16,0
9385,384,35,0.0,12,12,0
9386,385,1,169.0,1,1,13
9387,385,6,62.0,2,2,1
9388,385,32,19.0,6,6,0
9389,385,21,23.0,4,4,0
9390,385,22,31.0,3,3,0
9391,385,27,0.0,14,14,0
9392,385,48,3.0,9,9,0
9393,385,25,5.0,8,8,0
9394,385,18,1.0,10,10,0
9395,385,33,0.0,11,11,0
9396,385,42,0.0,13,13,0
9397,385,39,0.0,15,15,0
9398,385,44,0.0,17,17,0
9399,385,3,16.0,7,7,0
9400,385,37,21.0,5,5,0
9401,385,49,0.0,18,18,0
9402,385,45,0.0,16,16,0
9403,385,35,0.0,12,12,0
9404,386,1,184.0,1,1,14
9405,386,6,65.0,2,2,1
9406,386,32,19.0,6,6,0
9407,386,21,23.0,4,4,0
9408,386,22,37.0,3,3,0
9409,386,27,0.0,15,15,0
9410,386,48,3.0,9,9,0
9411,386,25,5.0,8,8,0
9412,386,18,1.0,10,10,0
9413,386,33,0.0,11,11,0
9414,386,42,0.0,14,14,0
9415,386,39,0.0,13,13,0
9416,386,44,0.0,17,17,0
9417,386,3,17.0,7,7,0
9418,386,37,21.0,5,5,0
9419,386,49,0.0,18,18,0
9420,386,45,0.0,16,16,0
9421,386,35,0.0,12,12,0
9422,387,1,199.0,1,1,15
9423,387,6,65.0,2,2,1
9424,387,32,23.0,4,4,0
9425,387,21,23.0,5,5,0
9426,387,22,39.0,3,3,0
9427,387,27,0.0,15,15,0
9428,387,48,3.0,9,9,0
9429,387,25,5.0,8,8,0
9430,387,18,1.0,10,10,0
9431,387,33,0.0,11,11,0
9432,387,42,0.0,14,14,0
9433,387,39,0.0,13,13,0
9434,387,44,0.0,17,17,0
9435,387,3,20.0,7,7,0
9436,387,37,22.0,6,6,0
9437,387,49,0.0,18,18,0
9438,387,45,0.0,16,16,0
9439,387,35,0.0,12,12,0
9440,388,1,13.0,1,1,1
9441,388,3,7.0,2,2,0
9442,388,6,3.0,3,3,0
9443,388,22,2.0,4,4,0
9444,388,32,0.0,5,5,0
9445,388,49,0.0,6,6,0
9446,388,25,0.0,7,7,0
9447,388,39,0.0,8,8,0
9448,388,21,0.0,9,9,0
9449,388,34,0.0,10,10,0
9450,388,45,0.0,11,11,0
9451,388,18,0.0,12,12,0
9452,388,37,0.0,13,13,0
9453,389,1,16.0,2,2,1
9454,389,3,16.0,1,1,1
9455,389,6,7.0,4,4,0
9456,389,22,2.0,6,6,0
9457,389,32,7.0,3,3,0
9458,389,49,2.0,5,5,0
9459,389,25,0.0,7,7,0
9460,389,39,0.0,11,11,0
9461,389,21,0.0,10,10,0
9462,389,34,0.0,8,8,0
9463,389,45,0.0,12,12,0
9464,389,18,0.0,13,13,0
9465,389,37,0.0,14,14,0
9466,389,33,0.0,9,9,0
9467,389,27,0.0,15,15,0
9468,390,1,31.0,1,1,2
9469,390,3,16.0,2,2,1
9470,390,6,7.0,4,4,0
9471,390,22,2.0,8,8,0
9472,390,32,9.0,3,3,0
9473,390,49,2.0,7,7,0
9474,390,25,0.0,10,10,0
9475,390,39,0.0,12,12,0
9476,390,21,3.0,6,6,0
9477,390,34,4.0,5,5,0
9478,390,45,0.0,13,13,0
9479,390,18,0.0,15,15,0
9480,390,37,0.0,14,14,0
9481,390,33,0.0,11,11,0
9482,390,27,1.0,9,9,0
9483,391,1,31.0,1,1,2
9484,391,3,22.0,2,2,1
9485,391,6,14.0,4,4,0
9486,391,22,2.0,9,9,0
9487,391,32,18.0,3,3,1
9488,391,49,2.0,7,7,0
9489,391,25,2.0,8,8,0
9490,391,39,0.0,13,13,0
9491,391,21,3.0,6,6,0
9492,391,34,4.0,5,5,0
9493,391,45,0.0,14,14,0
9494,391,18,0.0,15,15,0
9495,391,37,1.0,11,11,0
9496,391,33,0.0,12,12,0
9497,391,27,1.0,10,10,0
9498,392,1,35.0,1,1,2
9499,392,3,30.0,2,2,1
9500,392,6,17.0,4,4,0
9501,392,22,2.0,9,9,0
9502,392,32,27.0,3,3,2
9503,392,49,2.0,7,7,0
9504,392,25,2.0,8,8,0
9505,392,39,0.0,13,13,0
9506,392,21,4.0,6,6,0
9507,392,34,4.0,5,5,0
9508,392,45,0.0,14,14,0
9509,392,18,0.0,15,15,0
9510,392,37,1.0,11,11,0
9511,392,33,0.0,12,12,0
9512,392,27,1.0,10,10,0
9513,393,1,39.0,2,2,2
9514,393,3,45.0,1,1,2
9515,393,6,17.0,4,4,0
9516,393,22,4.0,7,7,0
9517,393,32,30.0,3,3,2
9518,393,49,2.0,9,9,0
9519,393,25,3.0,8,8,0
9520,393,39,0.0,13,13,0
9521,393,21,4.0,6,6,0
9522,393,34,4.0,5,5,0
9523,393,45,0.0,14,14,0
9524,393,18,0.0,15,15,0
9525,393,37,1.0,11,11,0
9526,393,33,0.0,12,12,0
9527,393,27,1.0,10,10,0
9528,394,1,39.0,2,2,2
9529,394,3,60.0,1,1,3
9530,394,6,17.0,4,4,0
9531,394,22,5.0,6,6,0
9532,394,32,37.0,3,3,2
9533,394,49,2.0,9,9,0
9534,394,25,3.0,8,8,0
9535,394,39,0.0,13,13,0
9536,394,21,6.0,5,5,0
9537,394,34,4.0,7,7,0
9538,394,45,0.0,14,14,0
9539,394,18,0.0,15,15,0
9540,394,37,1.0,11,11,0
9541,394,33,0.0,12,12,0
9542,394,27,1.0,10,10,0
9543,395,1,45.0,2,2,2
9544,395,3,69.0,1,1,4
9545,395,6,17.0,4,4,0
9546,395,22,5.0,7,7,0
9547,395,32,41.0,3,3,2
9548,395,49,2.0,9,9,0
9549,395,25,8.0,5,5,0
9550,395,39,0.0,13,13,0
9551,395,21,6.0,6,6,0
9552,395,34,4.0,8,8,0
9553,395,45,0.0,14,14,0
9554,395,18,0.0,15,15,0
9555,395,37,1.0,12,12,0
9556,395,33,1.0,11,11,0
9557,395,27,1.0,10,10,0
9558,396,1,49.0,2,2,2
9559,396,3,78.0,1,1,5
9560,396,6,17.0,4,4,0
9561,396,22,8.0,6,6,0
