constructorStandingsId,raceId,constructorId,points,position,positionText,wins
25202,886,6,145.0,2,2,2
25203,886,9,201.0,1,1,3
25204,886,131,134.0,3,3,1
25205,886,10,51.0,5,5,0
25206,886,1,37.0,6,6,0
25207,886,5,20.0,7,7,0
25208,886,15,5.0,8,8,0
25209,886,3,0.0,9,9,0
25210,886,206,0.0,10,10,0
25211,886,207,0.0,11,11,0
25212,887,208,124.0,4,4,1
25213,887,6,168.0,3,3,2
25214,887,9,219.0,1,1,3
25215,887,131,171.0,2,2,2
25216,887,10,59.0,5,5,0
25217,887,1,37.0,6,6,0
25218,887,5,24.0,7,7,0
25219,887,15,6.0,8,8,0
25220,887,3,0.0,9,9,0
25221,887,206,0.0,10,10,0
25222,887,207,0.0,11,11,0
25223,888,208,157.0,4,4,1
25224,888,6,180.0,3,3,2
25225,888,9,250.0,1,1,4
25226,888,131,183.0,2,2,2
25227,888,10,59.0,5,5,0
25228,888,1,49.0,6,6,0
25229,888,5,24.0,7,7,0
25230,888,15,7.0,8,8,0
25231,888,3,0.0,9,9,0
25232,888,206,0.0,10,10,0
25233,888,207,0.0,11,11,0
25234,890,208,183.0,4,4,1
25235,890,6,194.0,3,3,2
25236,890,9,277.0,1,1,4
25237,890,131,208.0,2,2,3
25238,890,10,59.0,5,5,0
25239,890,1,57.0,6,6,0
25240,890,5,24.0,7,7,0
25241,890,15,7.0,8,8,0
25242,890,3,1.0,9,9,0
25243,890,206,0.0,10,10,0
25244,890,207,0.0,11,11,0
25245,891,208,187.0,4,4,1
25246,891,6,218.0,3,3,2
25247,891,9,312.0,1,1,5
25248,891,131,235.0,2,2,3
25249,891,10,61.0,6,6,0
25250,891,1,65.0,5,5,0
25251,891,5,25.0,7,7,0
25252,891,15,7.0,8,8,0
25253,891,3,1.0,9,9,0
25254,891,206,0.0,10,10,0
25255,891,207,0.0,11,11,0
25288,893,207,0.0,11,11,0
25287,893,206,0.0,10,10,0
25285,893,15,19.0,8,8,0
25284,893,5,31.0,7,7,0
25286,893,3,1.0,9,9,0
25283,893,1,76.0,5,5,0
25282,893,10,62.0,6,6,0
25281,893,131,267.0,3,3,3
25280,893,9,377.0,1,1,7
25279,893,6,274.0,2,2,2
25278,893,208,206.0,4,4,1
25267,892,208,191.0,4,4,1
25268,892,6,248.0,2,2,2
25269,892,9,352.0,1,1,6
25270,892,131,245.0,3,3,3
25271,892,10,61.0,6,6,0
25272,892,1,66.0,5,5,0
25273,892,5,31.0,7,7,0
25274,892,15,17.0,8,8,0
25275,892,3,1.0,9,9,0
25276,892,206,0.0,10,10,0
25277,892,207,0.0,11,11,0
25289,894,208,239.0,4,4,1
25290,894,6,284.0,2,2,2
25291,894,9,402.0,1,1,8
25292,894,131,283.0,3,3,3
25293,894,10,62.0,6,6,0
25294,894,1,81.0,5,5,0
25295,894,5,31.0,8,8,0
25296,894,15,31.0,7,7,0
25297,894,3,1.0,9,9,0
25298,894,206,0.0,10,10,0
25299,894,207,0.0,11,11,0
25300,895,208,264.0,4,4,1
25301,895,6,297.0,2,2,2
25302,895,9,445.0,1,1,9
25303,895,131,287.0,3,3,3
25304,895,10,62.0,6,6,0
25305,895,1,83.0,5,5,0
25306,895,5,31.0,8,8,0
25307,895,15,45.0,7,7,0
25308,895,3,1.0,9,9,0
25309,895,206,0.0,10,10,0
25310,895,207,0.0,11,11,0
25311,896,208,285.0,4,4,1
25312,896,6,309.0,3,3,2
25313,896,9,470.0,1,1,10
25314,896,131,313.0,2,2,3
25315,896,10,68.0,6,6,0
25316,896,1,93.0,5,5,0
25317,896,5,32.0,8,8,0
25318,896,15,45.0,7,7,0
25319,896,3,1.0,9,9,0
25320,896,206,0.0,10,10,0
25321,896,207,0.0,11,11,0
25322,897,208,297.0,4,4,1
25323,897,6,323.0,3,3,2
25324,897,9,513.0,1,1,11
25325,897,131,334.0,2,2,3
25326,897,10,77.0,6,6,0
25327,897,1,95.0,5,5,0
25328,897,5,32.0,8,8,0
25329,897,15,45.0,7,7,0
25330,897,3,1.0,9,9,0
25331,897,206,0.0,10,10,0
25332,897,207,0.0,11,11,0
25333,898,208,315.0,4,4,1
25334,898,6,333.0,3,3,2
25335,898,9,553.0,1,1,12
25336,898,131,348.0,2,2,3
25337,898,10,77.0,6,6,0
25338,898,1,102.0,5,5,0
25339,898,5,32.0,8,8,0
25340,898,15,53.0,7,7,0
25341,898,3,5.0,9,9,0
25342,898,206,0.0,10,10,0
25343,898,207,0.0,11,11,0
25344,899,208,315.0,4,4,1
25345,899,6,354.0,3,3,2
25346,899,9,596.0,1,1,13
25347,899,131,360.0,2,2,3
25348,899,10,77.0,6,6,0
25349,899,1,122.0,5,5,0
25350,899,5,33.0,8,8,0
25351,899,15,57.0,7,7,0
25352,899,3,5.0,9,9,0
25353,899,206,0.0,10,10,0
25354,899,207,0.0,11,11,0
25512,272,30,0.0,14,14,0
25524,257,1,0.0,12,12,0
25525,257,29,0.0,13,13,0
25526,257,30,0.0,14,14,0
25539,258,29,3.0,5,5,0
25540,258,30,0.0,14,14,0
25554,259,30,0.0,14,14,0
25568,260,30,0.0,14,14,0
25582,261,30,0.0,14,14,0
25596,262,30,0.0,14,14,0
25610,263,30,0.0,14,14,0
25624,264,30,0.0,14,14,0
25638,265,30,0.0,14,14,0
25652,266,30,0.0,14,14,0
25666,267,30,0.0,14,14,0
25680,268,30,0.0,14,14,0
25694,269,30,0.0,14,14,0
25708,270,30,0.0,14,14,0
25722,271,30,0.0,14,14,0
25733,36,6,13.0,1,1,1
25743,36,12,0.0,10,10,0
25754,37,12,0.0,10,10,0
25765,38,12,0.0,10,10,0
25776,39,12,0.0,9,9,0
25787,40,12,0.0,10,10,0
25798,41,12,0.0,10,10,0
25809,42,12,0.0,10,10,0
25820,43,12,0.0,10,10,0
25831,44,12,0.0,10,10,0
25842,45,12,0.0,10,10,0
25853,46,12,0.0,10,10,0
25864,47,12,0.0,10,10,0
25875,48,12,0.0,10,10,0
25886,49,12,0.0,10,10,0
25897,50,12,1.0,9,9,0
25908,51,12,1.0,10,10,0
25919,52,12,1.0,10,10,0
25943,901,1,43.0,2,2,0
25942,901,131,68.0,1,1,2
25941,900,9,0.0,11,11,0
25940,900,207,0.0,10,10,0
25938,900,206,0.0,8,8,0
25939,900,208,0.0,9,9,0
25937,900,15,0.0,7,7,0
25936,900,5,6.0,6,6,0
25935,900,10,9.0,5,5,0
25934,900,3,10.0,4,4,0
25933,900,6,18.0,3,3,0
25932,900,1,33.0,1,1,0
25931,900,131,25.0,2,2,1
25944,901,6,30.0,3,3,0
25945,901,3,20.0,4,4,0
25946,901,10,19.0,5,5,0
25947,901,5,7.0,7,7,0
25948,901,15,0.0,8,8,0
25949,901,206,0.0,11,11,0
25950,901,208,0.0,9,9,0
25951,901,207,0.0,10,10,0
25952,901,9,15.0,6,6,0
25953,902,131,111.0,1,1,3
25954,902,1,43.0,3,3,0
25955,902,6,33.0,5,5,0
25956,902,3,30.0,6,6,0
25957,902,10,44.0,2,2,0
25958,902,5,7.0,7,7,0
25959,902,15,0.0,9,9,0
25960,902,206,0.0,10,10,0
25961,902,208,0.0,8,8,0
25962,902,207,0.0,11,11,0
25963,902,9,35.0,4,4,0
25964,903,131,154.0,1,1,4
25965,903,1,43.0,5,5,0
25966,903,6,52.0,4,4,0
25967,903,3,36.0,6,6,0
25968,903,10,54.0,3,3,0
25969,903,5,8.0,7,7,0
25970,903,15,0.0,9,9,0
25971,903,206,0.0,10,10,0
25972,903,208,0.0,8,8,0
25973,903,207,0.0,11,11,0
25974,903,9,57.0,2,2,0
25975,904,131,197.0,1,1,5
25976,904,1,43.0,6,6,0
25977,904,6,66.0,3,3,0
25978,904,3,46.0,5,5,0
25979,904,10,57.0,4,4,0
25980,904,5,8.0,7,7,0
25981,904,15,0.0,9,9,0
25982,904,206,0.0,10,10,0
25983,904,208,4.0,8,8,0
25984,904,207,0.0,11,11,0
25985,904,9,84.0,2,2,0
25986,905,131,240.0,1,1,6
25987,905,1,52.0,5,5,0
25988,905,6,78.0,3,3,0
25989,905,3,52.0,6,6,0
25990,905,10,67.0,4,4,0
25991,905,5,8.0,8,8,0
25992,905,15,0.0,10,10,0
25993,905,206,2.0,9,9,0
25994,905,208,8.0,7,7,0
25995,905,207,0.0,11,11,0
25996,905,9,99.0,2,2,0
25997,906,131,258.0,1,1,6
25998,906,1,66.0,5,5,0
25999,906,6,87.0,3,3,0
26000,906,3,58.0,6,6,0
26001,906,10,77.0,4,4,0
26002,906,5,12.0,7,7,0
26003,906,15,0.0,10,10,0
26004,906,206,2.0,9,9,0
26005,906,208,8.0,8,8,0
26006,906,207,0.0,11,11,0
26007,906,9,139.0,2,2,1
26008,907,131,301.0,1,1,7
26009,907,1,72.0,6,6,0
26010,907,6,98.0,3,3,0
26011,907,3,85.0,5,5,0
26012,907,10,87.0,4,4,0
26013,907,5,12.0,7,7,0
26014,907,15,0.0,10,10,0
26015,907,206,2.0,9,9,0
26016,907,208,8.0,8,8,0
26017,907,207,0.0,11,11,0
26018,907,9,143.0,2,2,1
26019,908,131,326.0,1,1,8
26020,908,1,90.0,6,6,0
26021,908,6,106.0,3,3,0
26022,908,3,103.0,4,4,0
26023,908,10,91.0,5,5,0
26024,908,5,15.0,7,7,0
26025,908,15,0.0,10,10,0
26026,908,206,2.0,9,9,0
26027,908,208,8.0,8,8,0
26028,908,207,0.0,11,11,0
26029,908,9,168.0,2,2,1
26030,909,131,366.0,1,1,9
26031,909,1,96.0,6,6,0
26032,909,6,116.0,4,4,0
26033,909,3,121.0,3,3,0
26034,909,10,98.0,5,5,0
26035,909,5,15.0,7,7,0
26036,909,15,0.0,10,10,0
26037,909,206,2.0,9,9,0
26038,909,208,8.0,8,8,0
26039,909,207,0.0,11,11,0
26040,909,9,188.0,2,2,1
26041,910,131,393.0,1,1,9
26042,910,1,97.0,6,6,0
26043,910,6,142.0,3,3,0
26044,910,3,135.0,4,4,0
26045,910,10,98.0,5,5,0
26046,910,5,17.0,7,7,0
26047,910,15,0.0,10,10,0
26048,910,206,2.0,9,9,0
26049,910,208,8.0,8,8,0
26050,910,207,0.0,11,11,0
26051,910,9,219.0,2,2,2
26052,911,131,411.0,1,1,9
26053,911,1,105.0,5,5,0
26054,911,6,160.0,3,3,0
26055,911,3,150.0,4,4,0
26056,911,10,103.0,6,6,0
26057,911,5,19.0,7,7,0
26058,911,15,0.0,10,10,0
26059,911,206,2.0,9,9,0
26060,911,208,8.0,8,8,0
26061,911,207,0.0,11,11,0
26062,911,9,254.0,2,2,3
26063,912,131,454.0,1,1,10
26064,912,1,110.0,5,5,0
26065,912,6,162.0,4,4,0
26066,912,3,177.0,3,3,0
26067,912,10,109.0,6,6,0
26068,912,5,19.0,7,7,0
26069,912,15,0.0,10,10,0
26070,912,206,2.0,9,9,0
26071,912,208,8.0,8,8,0
26072,912,207,0.0,11,11,0
26073,912,9,272.0,2,2,3
26074,913,131,479.0,1,1,11
26075,913,1,111.0,6,6,0
26076,913,6,178.0,4,4,0
26077,913,3,187.0,3,3,0
26078,913,10,117.0,5,5,0
26079,913,5,27.0,7,7,0
26080,913,15,0.0,10,10,0
26081,913,206,2.0,9,9,0
26082,913,208,8.0,8,8,0
26083,913,207,0.0,11,11,0
26084,913,9,305.0,2,2,3
26085,914,131,522.0,1,1,12
26086,914,1,121.0,6,6,0
26087,914,6,178.0,4,4,0
26088,914,3,201.0,3,3,0
26089,914,10,122.0,5,5,0
26090,914,5,29.0,7,7,0
26091,914,15,0.0,10,10,0
26092,914,206,2.0,9,9,0
26093,914,208,8.0,8,8,0
26094,914,207,0.0,11,11,0
26095,914,9,332.0,2,2,3
26096,915,131,565.0,1,1,13
26097,915,1,143.0,5,5,0
26098,915,6,188.0,4,4,0
26099,915,3,216.0,3,3,0
26100,915,10,123.0,6,6,0
26101,915,5,29.0,7,7,0
26102,915,15,0.0,10,10,0
26103,915,206,2.0,9,9,0
26104,915,208,8.0,8,8,0
26105,915,207,0.0,11,11,0
26106,915,9,342.0,2,2,3
26107,916,131,608.0,1,1,14
26108,916,1,147.0,5,5,0
26109,916,6,196.0,4,4,0
26110,916,3,238.0,3,3,0
26111,916,10,123.0,6,6,0
26112,916,5,30.0,7,7,0
26113,916,15,0.0,10,10,0
26114,916,206,2.0,9,9,0
26115,916,208,10.0,8,8,0
26116,916,207,0.0,11,11,0
26117,916,9,363.0,2,2,3
26118,917,131,651.0,1,1,15
26119,917,1,161.0,5,5,0
26120,917,6,210.0,4,4,0
26121,917,3,254.0,3,3,0
26122,917,10,127.0,6,6,0
26123,917,5,30.0,7,7,0
26124,917,15,0.0,10,10,0
26125,917,206,2.0,9,9,0
26126,917,208,10.0,8,8,0
26127,917,207,0.0,11,11,0
26128,917,9,373.0,2,2,3
26129,918,131,701.0,1,1,16
26130,918,1,181.0,5,5,0
26131,918,6,216.0,4,4,0
26132,918,3,320.0,3,3,0
26133,918,10,155.0,6,6,0
26134,918,5,30.0,7,7,0
26135,918,15,0.0,10,10,0
26136,918,206,2.0,9,9,0
26137,918,208,10.0,8,8,0
26138,918,207,0.0,11,11,0
26139,918,9,405.0,2,2,3
26733,969,6,37.0,1,1,1
26140,926,131,43.0,1,1,1
26141,926,6,15.0,2,2,0
26142,926,3,12.0,4,4,0
26143,926,15,14.0,3,3,0
26144,926,9,8.0,5,5,0
26145,926,10,7.0,6,6,0
26146,926,5,2.0,7,7,0
26147,926,1,0.0,8,8,0
26148,926,208,0.0,9,9,0
26149,927,131,76.0,1,1,1
26150,927,6,52.0,2,2,1
26151,927,3,30.0,3,3,0
26152,927,15,14.0,4,4,0
26153,927,9,11.0,6,6,0
26154,927,10,7.0,7,7,0
26155,927,5,12.0,5,5,0
26156,927,1,0.0,9,9,0
26157,927,208,0.0,8,8,0
26158,927,209,0.0,10,10,0
26159,928,131,119.0,1,1,2
26160,928,6,79.0,2,2,1
26161,928,3,48.0,3,3,0
26162,928,15,19.0,4,4,0
26163,928,9,13.0,5,5,0
26164,928,10,7.0,7,7,0
26165,928,5,12.0,6,6,0
26166,928,1,0.0,9,9,0
26167,928,208,6.0,8,8,0
26168,928,209,0.0,10,10,0
26169,929,131,159.0,1,1,3
26170,929,6,107.0,2,2,1
26171,929,3,61.0,3,3,0
26172,929,15,19.0,5,5,0
26173,929,9,23.0,4,4,0
26174,929,10,11.0,8,8,0
26175,929,5,12.0,7,7,0
26176,929,1,0.0,9,9,0
26177,929,208,12.0,6,6,0
26178,929,209,0.0,10,10,0
26179,930,131,202.0,1,1,4
26180,930,6,132.0,2,2,1
26181,930,3,81.0,3,3,0
26182,930,15,19.0,5,5,0
26183,930,9,30.0,4,4,0
26184,930,10,11.0,8,8,0
26185,930,5,14.0,7,7,0
26186,930,1,0.0,9,9,0
26187,930,208,16.0,6,6,0
26188,930,209,0.0,10,10,0
26189,931,131,242.0,1,1,5
26190,931,6,158.0,2,2,1
26191,931,3,81.0,3,3,0
26192,931,15,21.0,5,5,0
26193,931,9,52.0,4,4,0
26194,931,10,17.0,6,6,0
26195,931,5,15.0,8,8,0
26196,931,1,4.0,9,9,0
26197,931,208,16.0,7,7,0
26198,931,209,0.0,10,10,0
26199,932,131,285.0,1,1,6
26200,932,6,180.0,2,2,1
26201,932,3,104.0,3,3,0
26202,932,15,21.0,6,6,0
26203,932,9,54.0,4,4,0
26204,932,10,21.0,7,7,0
26205,932,5,15.0,8,8,0
26206,932,1,4.0,9,9,0
26207,932,208,23.0,5,5,0
26208,932,209,0.0,10,10,0
26209,933,131,328.0,1,1,7
26210,933,6,192.0,2,2,1
26211,933,3,129.0,3,3,0
26212,933,15,21.0,7,7,0
26213,933,9,55.0,4,4,0
26214,933,10,31.0,5,5,0
26215,933,5,19.0,8,8,0
26216,933,1,4.0,9,9,0
26217,933,208,29.0,6,6,0
26218,933,209,0.0,10,10,0
26219,934,131,371.0,1,1,8
26220,934,6,211.0,2,2,1
26221,934,3,151.0,3,3,0
26222,934,15,21.0,7,7,0
26223,934,9,63.0,4,4,0
26224,934,10,39.0,5,5,0
26225,934,5,19.0,8,8,0
26226,934,1,5.0,9,9,0
26227,934,208,29.0,6,6,0
26228,934,209,0.0,10,10,0
26229,936,131,383.0,1,1,8
26230,936,6,236.0,2,2,2
26231,936,3,151.0,3,3,0
26232,936,15,22.0,8,8,0
26233,936,9,96.0,4,4,0
26234,936,10,39.0,5,5,0
26235,936,5,31.0,7,7,0
26236,936,1,17.0,9,9,0
26237,936,208,35.0,6,6,0
26238,936,209,0.0,10,10,0
26260,938,131,451.0,1,1,10
26259,937,209,0.0,10,10,0
26257,937,1,17.0,9,9,0
26256,937,5,35.0,7,7,0
26253,937,15,23.0,8,8,0
26258,937,208,50.0,5,5,0
26252,937,3,161.0,3,3,0
26255,937,10,49.0,6,6,0
26254,937,9,108.0,4,4,0
26251,937,6,242.0,2,2,2
26250,937,131,426.0,1,1,9
26261,938,6,270.0,2,2,2
26262,938,3,188.0,3,3,0
26263,938,15,25.0,8,8,0
26264,938,9,113.0,4,4,0
26265,938,10,63.0,5,5,0
26266,938,5,35.0,7,7,0
26267,938,1,17.0,9,9,0
26268,938,208,50.0,6,6,0
26269,938,209,0.0,10,10,0
26270,939,131,463.0,1,1,10
26271,939,6,310.0,2,2,3
26272,939,3,198.0,3,3,0
26273,939,15,26.0,8,8,0
26274,939,9,139.0,4,4,0
26275,939,10,69.0,5,5,0
26276,939,5,41.0,7,7,0
26277,939,1,17.0,9,9,0
26278,939,208,50.0,6,6,0
26279,939,209,0.0,10,10,0
26297,940,1,17.0,9,9,0
26294,940,9,139.0,4,4,0
26292,940,3,208.0,3,3,0
26299,940,209,0.0,10,10,0
26298,940,208,60.0,6,6,0
26296,940,5,44.0,7,7,0
26295,940,10,77.0,5,5,0
26291,940,6,337.0,2,2,3
26293,940,15,26.0,8,8,0
26290,940,131,506.0,1,1,11
26384,941,209,0.0,10,10,0
26383,941,208,66.0,6,6,0
26382,941,1,19.0,9,9,0
26381,941,5,45.0,7,7,0
26380,941,10,92.0,5,5,0
26379,941,9,149.0,4,4,0
26378,941,15,34.0,8,8,0
26377,941,3,220.0,3,3,0
26376,941,6,359.0,2,2,3
26394,942,209,0.0,10,10,0
26375,941,131,531.0,1,1,12
26393,942,208,70.0,6,6,0
26390,942,10,102.0,5,5,0
26388,942,15,36.0,8,8,0
26392,942,1,27.0,9,9,0
26391,942,5,63.0,7,7,0
26387,942,3,220.0,3,3,0
26389,942,9,150.0,4,4,0
26386,942,6,374.0,2,2,3
26385,942,131,574.0,1,1,13
26403,943,208,71.0,6,6,0
26400,943,10,112.0,5,5,0
26398,943,15,36.0,8,8,0
26404,943,209,0.0,10,10,0
26402,943,1,27.0,9,9,0
26401,943,5,65.0,7,7,0
26397,943,3,243.0,3,3,0
26399,943,9,172.0,4,4,0
26396,943,6,374.0,2,2,3
26395,943,131,617.0,1,1,14
26413,944,208,76.0,6,6,0
26410,944,10,120.0,5,5,0
26408,944,15,36.0,8,8,0
26414,944,209,0.0,10,10,0
26412,944,1,27.0,9,9,0
26411,944,5,67.0,7,7,0
26407,944,3,253.0,3,3,0
26409,944,9,178.0,4,4,0
26406,944,6,401.0,2,2,3
26405,944,131,660.0,1,1,15
26434,945,208,78.0,6,6,0
26431,945,10,136.0,5,5,0
26429,945,15,36.0,8,8,0
26435,945,209,0.0,10,10,0
26433,945,1,27.0,9,9,0
26432,945,5,67.0,7,7,0
26428,945,3,257.0,3,3,0
26430,945,9,187.0,4,4,0
26427,945,6,428.0,2,2,3
26426,945,131,703.0,1,1,16
26524,955,131,258.0,1,1,7
26566,948,15,0.0,10,10,0
26567,948,209,0.0,11,11,0
26557,948,131,43.0,1,1,1
26565,948,1,0.0,9,9,0
26564,948,4,0.0,8,8,0
26563,948,5,3.0,7,7,0
26562,948,10,6.0,6,6,0
26561,948,210,8.0,5,5,0
26560,948,3,14.0,3,3,0
26559,948,9,12.0,4,4,0
26558,948,6,15.0,2,2,0
26447,949,131,83.0,1,1,2
26448,949,6,33.0,2,2,0
26449,949,9,30.0,3,3,0
26450,949,3,20.0,4,4,0
26451,949,210,18.0,5,5,0
26452,949,10,6.0,7,7,0
26453,949,5,11.0,6,6,0
26454,949,4,0.0,9,9,0
26455,949,1,1.0,8,8,0
26456,949,15,0.0,10,10,0
26457,949,209,0.0,11,11,0
26458,950,131,114.0,1,1,3
26459,950,6,61.0,2,2,0
26460,950,9,57.0,3,3,0
26461,950,3,29.0,4,4,0
26462,950,210,18.0,5,5,0
26463,950,10,6.0,7,7,0
26464,950,5,17.0,6,6,0
26465,950,4,0.0,9,9,0
26466,950,1,1.0,8,8,0
26467,950,15,0.0,10,10,0
26468,950,209,0.0,11,11,0
26469,951,131,157.0,1,1,4
26470,951,6,76.0,2,2,0
26471,951,9,57.0,3,3,0
26472,951,3,51.0,4,4,0
26473,951,210,22.0,5,5,0
26474,951,10,8.0,8,8,0
26475,951,5,17.0,6,6,0
26476,951,4,6.0,9,9,0
26477,951,1,10.0,7,7,0
26478,951,15,0.0,10,10,0
26479,951,209,0.0,11,11,0
26480,952,131,157.0,1,1,4
26481,952,6,109.0,2,2,0
26482,952,9,94.0,3,3,1
26483,952,3,65.0,4,4,0
26484,952,210,22.0,6,6,0
26485,952,10,14.0,7,7,0
26486,952,5,26.0,5,5,0
26487,952,4,6.0,9,9,0
26488,952,1,12.0,8,8,0
26489,952,15,0.0,10,10,0
26490,952,209,0.0,11,11,0
26491,953,131,188.0,1,1,5
26492,953,6,121.0,2,2,0
26493,953,9,112.0,3,3,1
26494,953,3,66.0,4,4,0
26495,953,210,22.0,8,8,0
26496,953,10,37.0,5,5,0
26497,953,5,30.0,6,6,0
26498,953,4,6.0,9,9,0
26499,953,1,24.0,7,7,0
26500,953,15,0.0,10,10,0
26501,953,209,0.0,11,11,0
26502,954,131,223.0,1,1,6
26503,954,6,147.0,2,2,0
26504,954,9,130.0,3,3,1
26505,954,3,81.0,4,4,0
26506,954,210,22.0,8,8,0
26507,954,10,42.0,5,5,0
26508,954,5,32.0,6,6,0
26509,954,4,6.0,9,9,0
26510,954,1,24.0,7,7,0
26511,954,15,0.0,10,10,0
26512,954,209,0.0,11,11,0
26525,955,6,177.0,2,2,0
26526,955,9,140.0,3,3,1
26527,955,3,90.0,4,4,0
26528,955,210,22.0,8,8,0
26529,955,10,59.0,5,5,0
26530,955,5,32.0,6,6,0
26531,955,4,6.0,9,9,0
26532,955,1,24.0,7,7,0
26533,955,15,0.0,10,10,0
26534,955,209,0.0,11,11,0
26535,956,131,295.0,1,1,8
26536,956,6,192.0,2,2,0
26537,956,9,168.0,3,3,1
26538,956,3,92.0,4,4,0
26539,956,210,28.0,8,8,0
26540,956,10,59.0,5,5,0
26541,956,5,36.0,6,6,0
26542,956,4,6.0,9,9,0
26543,956,1,32.0,7,7,0
26544,956,15,0.0,11,11,0
26545,956,209,1.0,10,10,0
26546,957,131,335.0,1,1,9
26547,957,6,204.0,2,2,0
26548,957,9,198.0,3,3,1
26549,957,3,92.0,4,4,0
26550,957,210,28.0,8,8,0
26551,957,10,73.0,5,5,0
26552,957,5,41.0,6,6,0
26553,957,4,6.0,9,9,0
26554,957,1,32.0,7,7,0
26555,957,15,0.0,11,11,0
26556,957,209,1.0,10,10,0
26568,958,131,378.0,1,1,10
26569,958,6,224.0,2,2,0
26570,958,9,223.0,3,3,1
26571,958,3,94.0,4,4,0
26572,958,210,28.0,8,8,0
26573,958,10,74.0,5,5,0
26574,958,5,45.0,6,6,0
26575,958,4,6.0,9,9,0
26576,958,1,38.0,7,7,0
26577,958,15,0.0,11,11,0
26578,958,209,1.0,10,10,0
26579,959,131,415.0,1,1,11
26580,959,6,242.0,3,3,0
26581,959,9,256.0,2,2,1
26582,959,3,96.0,4,4,0
26583,959,210,28.0,8,8,0
26584,959,10,81.0,5,5,0
26585,959,5,45.0,6,6,0
26586,959,4,6.0,9,9,0
26587,959,1,42.0,7,7,0
26588,959,15,0.0,11,11,0
26589,959,209,1.0,10,10,0
26590,960,131,455.0,1,1,12
26591,960,6,252.0,3,3,0
26592,960,9,274.0,2,2,1
26593,960,3,101.0,5,5,0
26594,960,210,28.0,8,8,0
26595,960,10,103.0,4,4,0
26596,960,5,45.0,7,7,0
26597,960,4,6.0,9,9,0
26598,960,1,48.0,6,6,0
26599,960,15,0.0,11,11,0
26600,960,209,1.0,10,10,0
26601,961,131,498.0,1,1,13
26602,961,6,279.0,3,3,0
26603,961,9,290.0,2,2,1
26604,961,3,111.0,4,4,0
26605,961,210,28.0,8,8,0
26606,961,10,108.0,5,5,0
26607,961,5,45.0,7,7,0
26608,961,4,6.0,9,9,0
26609,961,1,48.0,6,6,0
26610,961,15,0.0,11,11,0
26611,961,209,1.0,10,10,0
26612,962,131,538.0,1,1,14
26613,962,6,301.0,3,3,0
26614,962,9,316.0,2,2,1
26615,962,3,111.0,5,5,0
26616,962,210,28.0,8,8,0
26617,962,10,112.0,4,4,0
26618,962,5,47.0,7,7,0
26619,962,4,7.0,9,9,0
26620,962,1,54.0,6,6,0
26621,962,15,0.0,11,11,0
26622,962,209,1.0,10,10,0
26623,963,131,553.0,1,1,14
26624,963,6,313.0,3,3,0
26625,963,9,359.0,2,2,2
26626,963,3,121.0,5,5,0
26627,963,210,28.0,8,8,0
26628,963,10,124.0,4,4,0
26629,963,5,47.0,7,7,0
26630,963,4,8.0,9,9,0
26631,963,1,62.0,6,6,0
26632,963,15,0.0,11,11,0
26633,963,209,1.0,10,10,0
26634,964,131,593.0,1,1,15
26635,964,6,335.0,3,3,0
26636,964,9,385.0,2,2,2
26637,964,3,124.0,5,5,0
26638,964,210,28.0,8,8,0
26639,964,10,134.0,4,4,0
26640,964,5,47.0,7,7,0
26641,964,4,8.0,9,9,0
26642,964,1,62.0,6,6,0
26643,964,15,0.0,11,11,0
26644,964,209,1.0,10,10,0
26712,967,6,375.0,3,3,0
26697,965,1,74.0,6,6,0
26711,967,131,722.0,1,1,18
26698,965,15,0.0,11,11,0
26690,965,6,347.0,3,3,0
26696,965,4,8.0,9,9,0
26695,965,5,55.0,7,7,0
26694,965,10,138.0,4,4,0
26692,965,3,130.0,5,5,0
26693,965,210,29.0,8,8,0
26691,965,9,400.0,2,2,2
26689,965,131,636.0,1,1,16
26708,966,1,74.0,6,6,0
26710,966,209,1.0,10,10,0
26709,966,15,0.0,11,11,0
26701,966,6,365.0,3,3,0
26707,966,4,8.0,9,9,0
26706,966,5,55.0,7,7,0
26705,966,10,145.0,4,4,0
26703,966,3,136.0,5,5,0
26704,966,210,29.0,8,8,0
26702,966,9,427.0,2,2,2
26700,966,131,679.0,1,1,17
26699,965,209,1.0,10,10,0
26713,967,9,446.0,2,2,2
26714,967,3,136.0,5,5,0
26715,967,210,29.0,8,8,0
26716,967,10,163.0,4,4,0
26717,967,5,63.0,7,7,0
26718,967,4,8.0,9,9,0
26719,967,1,75.0,6,6,0
26720,967,15,2.0,10,10,0
26721,967,209,1.0,11,11,0
26722,968,131,765.0,1,1,19
26723,968,6,398.0,3,3,0
26724,968,9,468.0,2,2,2
26725,968,3,138.0,5,5,0
26726,968,210,29.0,8,8,0
26727,968,10,173.0,4,4,0
26728,968,5,63.0,7,7,0
26729,968,4,8.0,9,9,0
26730,968,1,76.0,6,6,0
26731,968,15,2.0,10,10,0
26732,968,209,1.0,11,11,0
26734,969,131,33.0,2,2,0
26735,969,9,10.0,3,3,0
26736,969,3,8.0,4,4,0
26737,969,10,7.0,5,5,0
26738,969,5,6.0,6,6,0
26739,969,4,0.0,7,7,0
26740,969,15,0.0,8,8,0
26741,969,1,0.0,9,9,0
26742,969,210,0.0,10,10,0
26743,970,6,65.0,2,2,1
26744,970,131,66.0,1,1,1
26745,970,9,37.0,3,3,0
