resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
22645,931,832,5,55,0,10,10,10,1.0,78,+25.056,6583476,48,13,1:19.816,150.511,1
22646,931,807,10,27,11,11,11,11,0.0,78,+26.232,6584652,46,14,1:19.921,150.313,1
22647,931,154,208,8,15,12,12,12,0.0,78,+28.415,6586835,40,17,1:20.483,149.263,1
22648,931,828,15,9,17,13,13,13,0.0,78,+31.159,6589579,75,8,1:19.285,151.519,1
22649,931,822,3,77,16,14,14,14,0.0,78,+45.789,6604209,74,6,1:18.944,152.173,1
22650,931,13,3,19,12,15,15,15,0.0,77,\N,\N,72,12,1:19.764,150.609,11
22651,931,833,209,98,19,16,16,16,0.0,76,\N,\N,47,18,1:21.715,147.013,12
22652,931,829,209,28,18,17,17,17,0.0,76,\N,\N,58,20,1:22.693,145.274,12
22653,931,830,5,33,9,\N,R,18,0.0,62,\N,\N,49,5,1:18.873,152.310,3
22654,931,4,1,14,13,\N,R,19,0.0,41,\N,\N,36,16,1:20.459,149.308,6
22655,931,813,208,13,8,\N,R,20,0.0,5,\N,\N,3,19,1:22.271,146.019,23
22656,932,1,131,44,1,1,1,1,25.0,70,1:31:53.145,5513145,64,3,1:17.472,202.648,1
22657,932,3,131,6,2,2,2,2,18.0,70,+2.285,5515430,63,5,1:17.637,202.218,1
22658,932,822,3,77,4,3,3,3,15.0,70,+40.666,5553811,67,6,1:17.922,201.478,1
22659,932,8,6,7,3,4,4,4,12.0,70,+45.625,5558770,42,1,1:16.987,203.925,1
22660,932,20,6,5,18,5,5,5,10.0,70,+49.903,5563048,59,2,1:17.105,203.613,1
22661,932,13,3,19,15,6,6,6,8.0,70,+56.381,5569526,64,4,1:17.553,202.437,1
22662,932,813,208,13,6,7,7,7,6.0,70,+1:06.664,5579809,51,10,1:18.385,200.288,1
22663,932,807,10,27,7,8,8,8,4.0,69,\N,\N,66,9,1:18.238,200.664,11
22664,932,826,9,26,8,9,9,9,2.0,69,\N,\N,69,8,1:18.048,201.153,11
22665,932,154,208,8,5,10,10,10,1.0,69,\N,\N,51,7,1:17.969,201.356,11
22666,932,815,10,11,10,11,11,11,0.0,69,\N,\N,49,14,1:18.889,199.008,11
22667,932,832,5,55,11,12,12,12,0.0,69,\N,\N,61,12,1:18.811,199.205,11
22668,932,817,9,3,9,13,13,13,0.0,69,\N,\N,67,16,1:19.060,198.578,11
22669,932,828,15,9,12,14,14,14,0.0,69,\N,\N,58,15,1:18.890,199.006,11
22670,932,830,5,33,19,15,15,15,0.0,69,\N,\N,50,11,1:18.616,199.699,11
22671,932,831,15,12,14,16,16,16,0.0,68,\N,\N,47,17,1:19.088,198.507,12
22672,932,829,209,28,17,17,17,17,0.0,66,\N,\N,38,19,1:20.707,194.525,14
22673,932,833,209,98,16,\N,R,18,0.0,57,\N,\N,37,20,1:20.804,194.292,31
22674,932,18,1,22,20,\N,R,19,0.0,54,\N,\N,49,13,1:18.856,199.092,31
22675,932,4,1,14,13,\N,R,20,0.0,44,\N,\N,41,18,1:19.580,197.280,5
22676,933,3,131,6,2,1,1,1,25.0,71,1:30:16.930,5416930,35,1,1:11.235,218.622,1
22677,933,1,131,44,1,2,2,2,18.0,71,+8.800,5425730,60,2,1:11.475,217.888,1
22678,933,13,3,19,4,3,3,3,15.0,71,+17.573,5434503,58,4,1:11.613,217.468,1
22679,933,20,6,5,3,4,4,4,12.0,71,+18.181,5435111,44,3,1:11.499,217.815,1
22680,933,822,3,77,6,5,5,5,10.0,71,+53.604,5470534,52,7,1:12.248,215.557,1
22681,933,807,10,27,5,6,6,6,8.0,71,+1:04.075,5481005,62,12,1:12.541,214.686,1
22682,933,813,208,13,10,7,7,7,6.0,70,\N,\N,58,6,1:11.785,216.947,11
22683,933,830,5,33,7,8,8,8,4.0,70,\N,\N,64,9,1:12.349,215.256,11
22684,933,815,10,11,13,9,9,9,2.0,70,\N,\N,58,10,1:12.377,215.173,11
22685,933,817,9,3,18,10,10,10,1.0,70,\N,\N,69,5,1:11.689,217.238,11
22686,933,831,15,12,8,11,11,11,0.0,70,\N,\N,57,14,1:13.050,213.190,11
22687,933,826,9,26,15,12,12,12,0.0,70,\N,\N,54,8,1:12.316,215.354,11
22688,933,828,15,9,11,13,13,13,0.0,69,\N,\N,56,11,1:12.516,214.760,12
22689,933,833,209,98,16,14,14,14,0.0,68,\N,\N,58,16,1:14.939,207.817,13
22690,933,154,208,8,9,\N,R,15,0.0,35,\N,\N,34,13,1:12.881,213.685,6
22691,933,832,5,55,12,\N,R,16,0.0,35,\N,\N,28,15,1:13.234,212.655,75
22692,933,18,1,22,20,\N,R,17,0.0,8,\N,\N,5,17,1:52.208,138.792,31
22693,933,829,209,28,17,\N,R,18,0.0,1,\N,\N,\N,0,\N,\N,44
22694,933,8,6,7,14,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
22695,933,4,1,14,19,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
22696,934,1,131,44,1,1,1,1,25.0,52,1:31:27.729,5487729,29,1,1:37.093,218.425,1
22697,934,3,131,6,2,2,2,2,18.0,52,+10.956,5498685,24,2,1:37.403,217.730,1
22698,934,20,6,5,6,3,3,3,15.0,52,+25.443,5513172,31,6,1:37.707,217.053,1
22699,934,13,3,19,3,4,4,4,12.0,52,+36.839,5524568,26,3,1:37.466,217.589,1
22700,934,822,3,77,4,5,5,5,10.0,52,+1:03.194,5550923,32,5,1:37.513,217.484,1
22701,934,826,9,26,7,6,6,6,8.0,52,+1:03.955,5551684,28,7,1:37.910,216.603,1
22702,934,807,10,27,9,7,7,7,6.0,52,+1:18.744,5566473,32,9,1:38.296,215.752,1
22703,934,8,6,7,5,8,8,8,4.0,51,\N,\N,31,4,1:37.493,217.529,11
22704,934,815,10,11,11,9,9,9,2.0,51,\N,\N,25,10,1:38.466,215.379,11
22705,934,4,1,14,17,10,10,10,1.0,51,\N,\N,30,12,1:38.883,214.471,11
22706,934,828,15,9,15,11,11,11,0.0,51,\N,\N,31,8,1:38.131,216.115,11
22707,934,833,209,98,20,12,12,12,0.0,49,\N,\N,26,15,1:42.324,207.259,13
22708,934,829,209,28,19,13,13,13,0.0,49,\N,\N,28,14,1:41.919,208.082,13
22709,934,832,5,55,8,\N,R,14,0.0,31,\N,\N,26,11,1:38.697,214.875,10
22710,934,817,9,3,10,\N,R,15,0.0,21,\N,\N,14,13,1:39.940,212.203,10
22711,934,830,5,33,13,\N,R,16,0.0,3,\N,\N,3,16,2:20.776,150.647,20
22712,934,813,208,13,14,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,4
22713,934,18,1,22,18,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
22714,934,154,208,8,12,\N,R,17,0.0,0,\N,\N,\N,0,\N,\N,4
22715,934,831,15,12,16,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,6
22716,936,20,6,5,3,1,1,1,25.0,69,1:46:09.985,6369985,63,5,1:26.772,181.759,1
22717,936,826,9,26,7,2,2,2,18.0,69,+15.748,6385733,57,4,1:26.519,182.290,1
22718,936,817,9,3,4,3,3,3,15.0,69,+25.084,6395069,68,1,1:24.821,185.939,1
22719,936,830,5,33,9,4,4,4,12.0,69,+44.251,6414236,62,11,1:27.650,179.938,1
22720,936,4,1,14,15,5,5,5,10.0,69,+49.079,6419064,67,10,1:27.311,180.637,1
22721,936,1,131,44,1,6,6,6,8.0,69,+52.025,6422010,68,3,1:25.727,183.974,1
22722,936,154,208,8,10,7,7,7,6.0,69,+58.578,6428563,60,14,1:28.080,179.059,1
22723,936,3,131,6,2,8,8,8,4.0,69,+58.876,6428861,68,2,1:25.149,185.223,1
22724,936,18,1,22,16,9,9,9,2.0,69,+1:07.028,6437013,65,17,1:28.535,178.139,1
22725,936,828,15,9,17,10,10,10,1.0,69,+1:09.130,6439115,60,12,1:28.004,179.214,1
22726,936,831,15,12,18,11,11,11,0.0,69,+1:13.458,6443443,51,15,1:28.268,178.678,1
22727,936,13,3,19,8,12,12,12,0.0,69,+1:14.278,6444263,59,6,1:26.864,181.566,1
22728,936,822,3,77,6,13,13,13,0.0,69,+1:20.228,6450213,51,8,1:27.058,181.161,1
22729,936,813,208,13,14,14,14,14,0.0,69,+1:25.142,6455127,62,9,1:27.130,181.012,1
22730,936,833,209,98,19,15,15,15,0.0,67,\N,\N,59,20,1:29.868,175.497,12
22731,936,829,209,28,20,16,16,16,0.0,65,\N,\N,56,19,1:29.543,176.134,14
22732,936,832,5,55,12,\N,R,17,0.0,60,\N,\N,38,18,1:28.611,177.986,10
22733,936,8,6,7,5,\N,R,18,0.0,55,\N,\N,24,7,1:26.954,181.378,131
22734,936,815,10,11,13,\N,R,19,0.0,53,\N,\N,51,16,1:28.499,178.212,22
22735,936,807,10,27,11,\N,R,20,0.0,41,\N,\N,38,13,1:28.074,179.072,33
22736,937,1,131,44,1,1,1,1,25.0,43,1:23:40.387,5020387,34,2,1:52.504,224.120,1
22737,937,3,131,6,2,2,2,2,18.0,43,+2.058,5022445,34,1,1:52.416,224.295,1
22738,937,154,208,8,9,3,3,3,15.0,43,+37.988,5058375,37,12,1:54.779,219.677,1
22739,937,826,9,26,12,4,4,4,12.0,43,+45.692,5066079,29,3,1:53.032,223.073,1
22740,937,815,10,11,4,5,5,5,10.0,43,+53.997,5074384,29,13,1:54.796,219.645,1
22741,937,13,3,19,6,6,6,6,8.0,43,+55.283,5075670,23,8,1:54.093,220.998,1
22742,937,8,6,7,16,7,7,7,6.0,43,+55.703,5076090,30,9,1:54.517,220.180,1
22743,937,830,5,33,18,8,8,8,4.0,43,+56.076,5076463,36,4,1:53.276,222.592,1
22744,937,822,3,77,3,9,9,9,2.0,43,+1:01.040,5081427,23,10,1:54.646,219.932,131
22745,937,828,15,9,13,10,10,10,1.0,43,+1:31.234,5111621,30,7,1:54.022,221.136,1
22746,937,831,15,12,14,11,11,11,0.0,43,+1:42.311,5122698,29,6,1:53.991,221.196,1
22747,937,20,6,5,8,12,12,12,0.0,42,\N,\N,29,14,1:55.316,218.654,27
22748,937,4,1,14,20,13,13,13,0.0,42,\N,\N,34,5,1:53.692,221.778,11
22749,937,18,1,22,19,14,14,14,0.0,42,\N,\N,38,15,1:55.533,218.244,11
22750,937,833,209,98,17,15,15,15,0.0,42,\N,\N,32,18,1:58.174,213.366,11
22751,937,829,209,28,15,16,16,16,0.0,42,\N,\N,33,17,1:58.150,213.410,11
22752,937,832,5,55,10,\N,R,17,0.0,32,\N,\N,25,11,1:54.680,219.867,131
22753,937,817,9,3,5,\N,R,18,0.0,19,\N,\N,2,16,1:56.263,216.873,131
22754,937,813,208,13,7,\N,R,19,0.0,2,\N,\N,\N,0,\N,\N,5
22755,937,807,10,27,11,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,75
22756,938,1,131,44,1,1,1,1,25.0,53,1:18:00.688,4680688,48,1,1:26.672,240.617,1
22757,938,20,6,5,3,2,2,2,18.0,53,+25.042,4705730,52,3,1:27.376,238.678,1
22758,938,13,3,19,5,3,3,3,15.0,53,+47.635,4728323,31,8,1:27.874,237.326,1
22759,938,822,3,77,6,4,4,4,12.0,53,+47.996,4728684,49,6,1:27.525,238.272,1
22760,938,8,6,7,2,5,5,5,10.0,53,+1:08.860,4749548,43,7,1:27.584,238.111,1
22761,938,815,10,11,7,6,6,6,8.0,53,+1:12.783,4753471,46,10,1:28.140,236.609,1
22762,938,807,10,27,9,7,7,7,6.0,52,\N,\N,36,14,1:28.913,234.552,11
22763,938,817,9,3,19,8,8,8,4.0,52,\N,\N,50,9,1:28.065,236.811,11
22764,938,828,15,9,12,9,9,9,2.0,52,\N,\N,22,12,1:28.516,235.604,11
22765,938,826,9,26,18,10,10,10,1.0,52,\N,\N,39,11,1:28.231,236.365,11
22766,938,832,5,55,17,11,11,11,0.0,52,\N,\N,38,5,1:27.510,238.313,11
22767,938,830,5,33,20,12,12,12,0.0,52,\N,\N,35,4,1:27.390,238.640,11
22768,938,831,15,12,17,13,13,13,0.0,52,\N,\N,51,13,1:28.653,235.240,11
22769,938,18,1,22,15,14,14,14,0.0,52,\N,\N,33,16,1:29.766,232.324,11
22770,938,829,209,28,13,15,15,15,0.0,51,\N,\N,51,17,1:31.098,228.927,12
22771,938,833,209,98,14,16,16,16,0.0,51,\N,\N,29,18,1:31.311,228.393,12
22772,938,3,131,6,4,17,17,17,0.0,50,\N,\N,43,2,1:27.067,239.525,13
22773,938,4,1,14,16,18,18,18,0.0,47,\N,\N,42,15,1:29.285,233.575,16
22774,938,154,208,8,8,\N,R,19,0.0,1,\N,\N,\N,0,\N,\N,130
22775,938,813,208,13,10,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,130
22776,939,20,6,5,1,1,1,1,25.0,61,2:01:22.118,7282118,53,2,1:50.069,165.659,1
22777,939,817,9,3,2,2,2,2,18.0,61,+1.478,7283596,52,1,1:50.041,165.701,1
22778,939,8,6,7,3,3,3,3,15.0,61,+17.154,7299272,48,5,1:50.341,165.251,1
22779,939,3,131,6,6,4,4,4,12.0,61,+24.720,7306838,50,7,1:50.934,164.368,1
22780,939,822,3,77,7,5,5,5,10.0,61,+34.204,7316322,49,10,1:51.342,163.765,1
22781,939,826,9,26,4,6,6,6,8.0,61,+35.508,7317626,36,8,1:51.109,164.109,1
22782,939,815,10,11,13,7,7,7,6.0,61,+50.836,7332954,44,12,1:51.970,162.847,1
22783,939,830,5,33,8,8,8,8,4.0,61,+51.450,7333568,43,4,1:50.298,165.315,1
22784,939,832,5,55,14,9,9,9,2.0,61,+52.860,7334978,43,6,1:50.401,165.161,1
22785,939,831,15,12,16,10,10,10,1.0,61,+1:30.045,7372163,36,15,1:52.566,161.984,1
22786,939,828,15,9,17,11,11,11,0.0,61,+1:37.507,7379625,30,11,1:51.594,163.395,1
22787,939,813,208,13,18,12,12,12,0.0,61,+1:37.718,7379836,57,3,1:50.175,165.500,1
22788,939,154,208,8,10,13,13,13,0.0,59,\N,\N,28,13,1:52.353,162.292,27
22789,939,834,209,53,20,14,14,14,0.0,59,\N,\N,43,19,1:55.312,158.127,12
22790,939,829,209,28,19,15,15,15,0.0,59,\N,\N,45,20,1:55.890,157.338,12
22791,939,18,1,22,15,\N,R,16,0.0,52,\N,\N,43,9,1:51.167,164.023,6
22792,939,4,1,14,12,\N,R,17,0.0,33,\N,\N,27,16,1:53.325,160.900,6
22793,939,1,131,44,5,\N,R,18,0.0,32,\N,\N,24,14,1:52.505,162.072,37
22794,939,13,3,19,9,\N,R,19,0.0,30,\N,\N,19,17,1:53.666,160.417,6
22795,939,807,10,27,11,\N,R,20,0.0,12,\N,\N,6,18,1:53.868,160.132,4
22796,940,1,131,44,2,1,1,1,25.0,53,1:28:06.508,5286508,33,1,1:36.145,217.434,1
22797,940,3,131,6,1,2,2,2,18.0,53,+18.964,5305472,31,2,1:37.147,215.191,1
22798,940,20,6,5,4,3,3,3,15.0,53,+20.850,5307358,32,3,1:37.906,213.523,1
22799,940,8,6,7,6,4,4,4,12.0,53,+33.768,5320276,32,4,1:38.035,213.242,1
22800,940,822,3,77,3,5,5,5,10.0,53,+36.746,5323254,41,8,1:38.241,212.795,1
22801,940,807,10,27,13,6,6,6,8.0,53,+55.559,5342067,43,9,1:38.331,212.600,1
22802,940,154,208,8,8,7,7,7,6.0,53,+1:12.298,5358806,35,6,1:38.167,212.955,1
22803,940,813,208,13,11,8,8,8,4.0,53,+1:13.575,5360083,39,5,1:38.136,213.022,1
22804,940,830,5,33,17,9,9,9,2.0,53,+1:35.315,5381823,32,7,1:38.237,212.803,1
22805,940,832,5,55,10,10,10,10,1.0,52,\N,\N,16,13,1:38.686,211.835,11
22806,940,4,1,14,12,11,11,11,0.0,52,\N,\N,45,16,1:39.614,209.862,11
22807,940,815,10,11,9,12,12,12,0.0,52,\N,\N,50,11,1:38.591,212.039,11
22808,940,826,9,26,20,13,13,13,0.0,52,\N,\N,36,10,1:38.366,212.524,11
22809,940,828,15,9,15,14,14,14,0.0,52,\N,\N,28,15,1:39.343,210.434,11
22810,940,817,9,3,7,15,15,15,0.0,52,\N,\N,32,14,1:38.898,211.381,11
22811,940,18,1,22,14,16,16,16,0.0,52,\N,\N,31,18,1:40.121,208.799,11
22812,940,13,3,19,5,17,17,17,0.0,51,\N,\N,51,12,1:38.595,212.031,12
22813,940,834,209,53,19,18,18,18,0.0,51,\N,\N,35,20,1:41.467,206.029,12
22814,940,829,209,28,18,19,19,19,0.0,50,\N,\N,44,19,1:41.452,206.060,13
22815,940,831,15,12,16,\N,R,20,0.0,49,\N,\N,39,17,1:40.088,208.868,31
22816,941,1,131,44,2,1,1,1,25.0,53,1:37:11.024,5831024,44,3,1:40.573,209.328,1
22817,941,20,6,5,4,2,2,2,18.0,53,+5.953,5836977,51,1,1:40.071,210.378,1
22818,941,815,10,11,7,3,3,3,15.0,53,+28.918,5859942,48,9,1:41.772,206.862,1
22819,941,13,3,19,15,4,4,4,12.0,53,+38.831,5869855,48,4,1:40.881,208.689,1
22820,941,8,6,7,5,8,8,8,4.0,53,+1:12.358,5903382,48,2,1:40.294,209.910,1
22821,941,831,15,12,12,6,6,6,8.0,53,+56.508,5887532,52,6,1:41.372,207.678,1
22822,941,813,208,13,14,7,7,7,6.0,53,+1:01.088,5892112,52,7,1:41.507,207.402,1
22824,941,18,1,22,13,9,9,9,2.0,53,+1:19.467,5910491,53,13,1:43.068,204.261,1
22825,941,830,5,33,9,10,10,10,1.0,53,+1:28.424,5919448,45,15,1:43.265,203.871,1
22826,941,4,1,14,19,11,11,11,0.0,53,+1:31.210,5922234,29,12,1:42.639,205.115,1
22827,941,822,3,77,3,12,12,12,0.0,52,\N,\N,45,5,1:41.134,208.167,4
22828,941,833,209,98,18,13,13,13,0.0,52,\N,\N,50,17,1:45.049,200.409,11
22829,941,829,209,28,17,14,14,14,0.0,51,\N,\N,50,16,1:44.926,200.644,12
22830,941,817,9,3,10,15,15,15,0.0,47,\N,\N,43,10,1:41.888,206.626,22
22831,941,832,5,55,20,\N,R,16,0.0,45,\N,\N,44,11,1:42.258,205.879,23
22832,941,154,208,8,8,\N,R,17,0.0,11,\N,\N,7,18,1:45.266,199.996,3
22833,941,3,131,6,1,\N,R,18,0.0,7,\N,\N,6,14,1:43.133,204.132,37
22834,941,807,10,27,6,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
22835,941,828,15,9,17,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
22837,942,1,131,44,2,1,1,1,25.0,56,1:50:52.703,6652703,48,2,1:40.738,197.014,1
22836,941,826,9,26,11,5,5,5,10.0,53,+47.566,5878590,\N,0,\N,\N,1
22838,942,3,131,6,1,2,2,2,18.0,56,+2.850,6655553,49,1,1:40.666,197.154,1
22839,942,20,6,5,13,3,3,3,15.0,56,+3.381,6656084,52,3,1:41.330,195.863,1
22840,942,830,5,33,8,4,4,4,12.0,56,+22.359,6675062,51,9,1:43.172,192.366,1
22841,942,815,10,11,5,5,5,5,10.0,56,+24.413,6677116,54,7,1:43.010,192.668,1
22842,942,18,1,22,11,6,6,6,8.0,56,+28.058,6680761,50,8,1:43.026,192.638,1
22843,942,832,5,55,20,7,7,7,6.0,56,+30.619,6683322,51,5,1:42.660,193.325,1
22844,942,813,208,13,12,8,8,8,4.0,56,+32.273,6684976,51,6,1:42.849,192.970,1
22845,942,831,15,12,15,9,9,9,2.0,56,+40.257,6692960,54,12,1:44.407,190.090,1
22846,942,817,9,3,3,10,10,10,1.0,56,+53.371,6706074,53,4,1:41.980,194.614,1
22847,942,4,1,14,9,11,11,11,0.0,56,+54.816,6707519,55,11,1:44.323,190.243,1
22848,942,834,209,53,17,12,12,12,0.0,56,+1:15.277,6727980,50,16,1:48.173,183.472,1
22849,942,826,9,26,4,\N,R,13,0.0,41,\N,\N,41,10,1:43.728,191.335,3
22850,942,807,10,27,6,\N,R,14,0.0,35,\N,\N,24,13,1:45.095,188.846,3
22851,942,828,15,9,14,\N,R,15,0.0,25,\N,\N,24,15,1:47.381,184.825,31
22852,942,8,6,7,18,\N,R,16,0.0,25,\N,\N,24,14,1:46.186,186.905,135
22853,942,13,3,19,7,\N,R,17,0.0,23,\N,\N,22,17,1:48.231,183.374,31
22854,942,154,208,8,10,\N,R,18,0.0,10,\N,\N,8,18,1:59.612,165.926,31
22855,942,822,3,77,16,\N,R,19,0.0,5,\N,\N,3,19,2:31.939,130.623,31
22856,942,829,209,28,19,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,31
22857,943,3,131,6,1,1,1,1,25.0,71,1:42:35.038,6155038,67,1,1:20.521,192.426,1
22858,943,1,131,44,2,2,2,2,18.0,71,+1.954,6156992,67,2,1:20.723,191.945,1
22859,943,822,3,77,6,3,3,3,15.0,71,+14.592,6169630,68,4,1:21.585,189.917,1
22860,943,826,9,26,4,4,4,4,12.0,71,+16.572,6171610,69,3,1:21.549,190.001,1
22861,943,817,9,3,5,5,5,5,10.0,71,+19.682,6174720,70,5,1:21.625,189.824,1
22862,943,13,3,19,7,6,6,6,8.0,71,+21.493,6176531,71,7,1:22.009,188.935,1
22863,943,807,10,27,10,7,7,7,6.0,71,+25.860,6180898,69,9,1:22.391,188.059,1
22864,943,815,10,11,9,8,8,8,4.0,71,+34.343,6189381,51,12,1:22.757,187.227,1
22865,943,830,5,33,8,9,9,9,2.0,71,+35.229,6190267,70,10,1:22.603,187.576,1
22866,943,154,208,8,12,10,10,10,1.0,71,+37.934,6192972,69,13,1:22.893,186.920,1
22867,943,813,208,13,13,11,11,11,0.0,71,+38.538,6193576,70,14,1:22.963,186.762,1
22868,943,828,15,9,14,12,12,12,0.0,71,+40.180,6195218,62,11,1:22.716,187.320,1
22869,943,832,5,55,11,13,13,13,0.0,71,+48.772,6203810,46,8,1:22.172,188.560,1
22870,943,18,1,22,20,14,14,14,0.0,71,+49.214,6204252,49,15,1:23.006,186.666,1
22871,943,834,209,53,16,15,15,15,0.0,69,\N,\N,69,18,1:25.005,182.276,12
22872,943,829,209,28,17,16,16,16,0.0,69,\N,\N,67,19,1:25.540,181.136,12
22873,943,831,15,12,15,\N,R,17,0.0,57,\N,\N,48,16,1:23.350,185.895,23
22874,943,20,6,5,3,\N,R,18,0.0,50,\N,\N,48,6,1:21.847,189.309,3
22875,943,8,6,7,19,\N,R,19,0.0,21,\N,\N,20,17,1:24.054,184.338,4
22876,943,4,1,14,18,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,31
22877,944,3,131,6,1,1,1,1,25.0,71,1:31:09.090,5469090,57,2,1:14.957,206.950,1
22878,944,1,131,44,2,2,2,2,18.0,71,+7.756,5476846,51,1,1:14.832,207.296,1
22879,944,20,6,5,3,3,3,3,15.0,71,+14.244,5483334,57,3,1:15.046,206.705,1
22880,944,8,6,7,4,4,4,4,12.0,71,+47.543,5516633,48,4,1:15.416,205.691,1
22881,944,822,3,77,7,5,5,5,10.0,70,\N,\N,61,10,1:16.039,204.005,11
22882,944,807,10,27,5,6,6,6,8.0,70,\N,\N,66,16,1:16.774,202.052,11
22883,944,826,9,26,6,7,7,7,6.0,70,\N,\N,41,14,1:16.500,202.776,11
22884,944,154,208,8,14,8,8,8,4.0,70,\N,\N,57,5,1:15.739,204.813,11
22885,944,830,5,33,9,9,9,9,2.0,70,\N,\N,56,9,1:15.972,204.185,11
22886,944,813,208,13,15,10,10,10,1.0,70,\N,\N,63,13,1:16.354,203.164,11
22887,944,817,9,3,19,11,11,11,0.0,70,\N,\N,56,11,1:16.313,203.273,11
22888,944,815,10,11,11,12,12,12,0.0,70,\N,\N,53,8,1:15.970,204.191,11
22889,944,831,15,12,13,13,13,13,0.0,70,\N,\N,41,17,1:16.794,202.000,11
22890,944,18,1,22,16,14,14,14,0.0,70,\N,\N,53,12,1:16.321,203.252,11
22891,944,4,1,14,20,15,15,15,0.0,70,\N,\N,54,15,1:16.519,202.726,11
22892,944,828,15,9,12,16,16,16,0.0,69,\N,\N,57,7,1:15.789,204.678,12
22893,944,829,209,28,18,17,17,17,0.0,67,\N,\N,42,19,1:19.098,196.116,14
22894,944,834,209,53,17,18,18,18,0.0,67,\N,\N,43,18,1:18.617,197.316,14
22895,944,832,5,55,10,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,31
22896,944,13,3,19,8,\N,E,20,0.0,70,\N,\N,57,6,1:15.743,204.803,96
22897,945,3,131,6,1,1,1,1,25.0,55,1:38:30.175,5910175,37,5,1:45.356,189.779,1
22898,945,1,131,44,2,2,2,2,18.0,55,+8.271,5918446,44,1,1:44.517,191.302,1
22899,945,8,6,7,3,3,3,3,15.0,55,+19.430,5929605,47,4,1:44.942,190.528,1
22900,945,20,6,5,15,4,4,4,12.0,55,+43.735,5953910,48,2,1:44.550,191.242,1
22901,945,815,10,11,4,5,5,5,10.0,55,+1:03.952,5974127,30,8,1:45.892,188.818,1
22902,945,817,9,3,5,6,6,6,8.0,55,+1:05.010,5975185,46,9,1:46.305,188.085,1
22903,945,807,10,27,7,7,7,7,6.0,55,+1:33.618,6003793,29,16,1:47.064,186.751,1
22904,945,13,3,19,8,8,8,8,4.0,55,+1:37.751,6007926,33,14,1:46.984,186.891,1
22905,945,154,208,8,18,9,9,9,2.0,55,+1:38.201,6008376,47,7,1:45.859,188.877,1
22906,945,826,9,26,9,10,10,10,1.0,55,+1:42.371,6012546,27,13,1:46.882,187.069,1
22907,945,832,5,55,10,11,11,11,0.0,55,+1:43.525,6013700,38,15,1:46.998,186.867,1
22908,945,18,1,22,12,12,12,12,0.0,54,\N,\N,29,17,1:47.509,185.978,11
22909,945,822,3,77,6,13,13,13,0.0,54,\N,\N,45,11,1:46.464,187.804,11
22910,945,828,15,9,17,14,14,14,0.0,54,\N,\N,48,12,1:46.517,187.710,11
22911,945,831,15,12,14,15,15,15,0.0,54,\N,\N,46,10,1:46.424,187.874,11
22912,945,830,5,33,11,16,16,16,0.0,54,\N,\N,40,6,1:45.746,189.079,11
22913,945,4,1,14,16,17,17,17,0.0,53,\N,\N,52,3,1:44.796,190.793,12
22914,945,829,209,28,19,18,18,18,0.0,53,\N,\N,53,18,1:49.610,182.414,12
22915,945,833,209,98,20,19,19,19,0.0,52,\N,\N,26,19,1:51.213,179.784,13
22916,945,813,208,13,13,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
22917,948,3,131,6,2,1,1,1,25.0,57,1:48:15.565,6495565,21,3,1:30.557,210.815,1
22918,948,1,131,44,1,2,2,2,18.0,57,+8.060,6503625,48,4,1:30.646,210.608,1
22919,948,20,6,5,3,3,3,3,15.0,57,+9.643,6505208,23,2,1:29.951,212.235,1
22920,948,817,9,3,8,4,4,4,12.0,57,+24.330,6519895,49,1,1:28.997,214.510,1
22921,948,13,3,19,6,5,5,5,10.0,57,+58.979,6554544,39,9,1:32.288,206.861,1
22922,948,154,210,8,19,6,6,6,8.0,57,+1:12.081,6567646,48,17,1:32.862,205.582,1
22923,948,807,10,27,10,7,7,7,6.0,57,+1:14.199,6569764,49,16,1:32.833,205.646,1
22924,948,822,3,77,16,8,8,8,4.0,57,+1:15.153,6570718,51,14,1:32.725,205.886,1
22925,948,832,5,55,7,9,9,9,2.0,57,+1:15.680,6571245,23,7,1:31.671,208.253,1
22926,948,830,5,33,5,10,10,10,1.0,57,+1:16.833,6572398,44,6,1:31.516,208.606,1
22927,948,835,4,30,13,11,11,11,0.0,57,+1:23.399,6578964,14,18,1:32.955,205.376,1
22928,948,825,4,20,14,12,12,12,0.0,57,+1:25.606,6581171,45,10,1:32.452,206.494,1
22929,948,815,10,11,9,13,13,13,0.0,57,+1:31.699,6587264,39,15,1:32.780,205.764,1
