circuitId,country,name,lat,lng,alt,location,date,time,year,locationModified,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,description,icon,stations
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,7/2/2000,\N,2000,Magny%20Cours%20France,30.6,16.7,22.8,30.4,16.7,22.8,16.5,71.7,2.292,100,12.5,rain,,,,29.2,226.9,1010.3,68.5,17.2,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72,550,999,990,726,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,7/1/2001,\N,2001,Magny%20Cours%20France,24.9,11.9,19.5,24.9,11.9,19.5,11.2,61.5,0,0,0,,0,0,,14.9,4.5,1026.9,23.9,21.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72,550,999,990,726,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,7/21/2002,\N,2002,Magny%20Cours%20France,25.2,13.4,19.7,25.2,13.4,19.7,11.3,62,0,0,0,,,,,14.6,315.7,1016.6,43.5,20.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,7/6/2003,\N,2003,Magny%20Cours%20France,24.2,7.5,16.9,24.2,7.5,16.9,10.1,68.7,0.174,100,4.17,rain,0,0,,13.5,352.3,1019.8,35.9,27.9,,,,,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,7/4/2004,\N,2004,Magny%20Cours%20France,27.5,6.5,17.7,26.8,6.5,17.6,8.8,61.2,0,0,0,,0,0,,19.7,237.2,1016.8,37.8,31.7,,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,7/3/2005,14:00:00,2005,Magny%20Cours%20France,30.1,13.3,22,29.6,13.3,22,15.5,70.6,0.174,100,4.17,rain,0,0,29.5,14.8,121.6,1016.8,24.3,22.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,7/16/2006,14:00:00,2006,Magny%20Cours%20France,33.2,16.7,25.9,33.5,16.7,25.9,14.9,53.6,0,0,0,,0,0,35.3,18.8,62.4,1020.9,9.2,26.6,,,,,Clear,Clear conditions throughout the day.,clear-day,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,7/1/2007,12:00:00,2007,Magny%20Cours%20France,22.1,15.1,18.3,22.1,15.1,18.3,14.4,78.9,0.151,100,12.5,rain,0,0,26.3,18.9,253.1,1011.3,64.4,18.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,6/22/2008,12:00:00,2008,Magny%20Cours%20France,26.5,17.9,21.7,26.5,17.9,21.7,18.9,84.6,1.276,100,25,rain,,,31.7,18.7,187.3,1016.4,59.8,16.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/17/1971,\N,1971,Silverstone%20UK,18.1,9.1,13.9,18.1,7.3,13.9,7.1,65.5,,0,0,,,,,22.3,349,,31.7,9.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,3562399999
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/14/1973,\N,1973,Silverstone%20UK,19.8,12.9,16.7,19.8,12.9,16.7,13.4,81,0,0,0,,,0,,13.9,135.4,1005.6,87.5,11.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,462,099,999,036,440,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/19/1975,\N,1975,Silverstone%20UK,21.5,12.7,17.2,21.5,12.7,17.2,13.8,81.1,0.331,100,8.33,rain,,0,,20.2,214.4,1015.2,67.4,19.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"346,209,999,903,644,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/16/1977,\N,1977,Silverstone%20UK,20.9,9.6,15.5,20.9,8.3,15.3,10,71.5,0,0,0,,,,,19.4,250.2,1021.5,64.1,16.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,462,099,999,036,720,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/14/1979,\N,1979,Silverstone%20UK,20.6,10.7,16.3,20.6,10.7,16.3,8.8,62.1,0,0,0,,,,,14.8,312.6,1026.9,74.2,31.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"352,909,999,903,462,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/18/1981,\N,1981,Silverstone%20UK,18.6,9.8,14.1,18.6,9.6,14.1,8.3,70.1,0.357,100,8.33,rain,,,,20,337.5,1018.3,69.5,23.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"352,909,999,903,644,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/16/1983,\N,1983,Silverstone%20UK,31.3,16.9,24.4,30.9,16.9,24.5,16.2,63.2,0,0,0,,,,,11.2,233.8,1013.7,42.9,7.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,529,099,999,036,440,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/21/1985,\N,1985,Silverstone%20UK,17.4,7.9,12.7,17.4,6.5,12.4,8.9,79.2,0.119,100,4.17,rain,,,,23.7,213.2,1019.4,62.5,27.5,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"3,647,099,999,036,490,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/12/1987,\N,1987,Silverstone%20UK,20.7,10.5,16.2,20.7,10.5,16.2,11,72.7,0,0,0,,,,,15.9,269,1017,58.7,32.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/10/1988,\N,1988,Silverstone%20UK,17.6,14.4,16.1,17.6,14.4,16.1,13.9,86.8,0.918,100,8.33,rain,,,,30.8,201.9,1012.1,98.3,14.7,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"35,290,999,990,346,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/16/1989,\N,1989,Silverstone%20UK,24.8,13.4,18.1,24.8,13.4,18.1,13.1,73.9,0,0,0,,,,,18.1,358,1026.2,52.3,16.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"352,909,999,903,462,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/15/1990,\N,1990,Silverstone%20UK,29.1,9.7,19,28.1,8.2,18.7,10.7,64,0,0,0,,,,,18.7,103.2,1018.2,55.2,19,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/14/1991,\N,1991,Silverstone%20UK,22.4,11.8,17,22.4,11.8,17,11,70.3,0,0,0,,,,,21.9,258,1014.8,57.9,27.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,649,099,999,035,600,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/12/1992,\N,1992,Silverstone%20UK,20.7,13,16.1,20.7,13,16.1,10.9,73.4,1.607,100,8.33,rain,,,,25,258,1006.7,61.4,35,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,529,099,999,034,620,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/11/1993,\N,1993,Silverstone%20UK,15.4,5.9,10.8,15.4,5.1,10.4,6.5,76.7,0.69,100,4.17,rain,,,,15.7,266.2,1011.5,61.7,37,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/10/1994,\N,1994,Silverstone%20UK,24.7,10.9,17.6,24.7,10.9,17.6,10.1,65.5,0,0,0,,,,,21.9,200.1,1020.8,62,32.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/16/1995,\N,1995,Silverstone%20UK,20.6,13.2,17.2,20.6,13.2,17.2,12.4,75.1,0,0,0,,,,,15.9,249.5,1010.3,74.4,23.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,649,099,999,035,600,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/14/1996,\N,1996,Silverstone%20UK,24.4,14.7,19.3,24.4,14.7,19.3,14.8,76.9,0.015,100,4.17,rain,,,,17.7,287,1025.3,76.3,13.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/13/1997,\N,1997,Silverstone%20UK,21.6,14.7,17.6,21.6,14.7,17.6,13.2,76.9,4.908,100,8.33,rain,,,,21.6,205.5,1015,82.7,19.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/12/1998,\N,1998,Silverstone%20UK,18.1,13.7,16.2,18.1,13.7,16.2,14.2,88.2,4.434,100,8.33,rain,,,,33.4,230.8,1001.3,93.9,16.8,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"3,529,099,999,034,620,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/11/1999,\N,1999,Silverstone%20UK,24.8,13.6,19.7,24.8,13.6,19.7,10.6,57.2,0,0,0,,,,,30.6,26.6,1023.1,26.3,22.7,,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,4/23/2000,\N,2000,Silverstone%20UK,13.2,5,8.7,13.2,3.9,8.3,5.9,84,1.153,100,8.33,rain,,,,10.5,195,1010.1,79.3,17.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,529,099,999,036,470,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/15/2001,\N,2001,Silverstone%20UK,17.2,7.3,12.7,17.2,6.3,12.4,6.7,68.7,0.206,100,8.33,rain,,,,14.4,267.8,1014.8,38.7,32.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/7/2002,\N,2002,Silverstone%20UK,19.1,13,15.4,19.1,13,15.4,12.3,82.3,0.317,100,8.33,rain,,,,18.5,204.8,1013.5,83,19.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/20/2003,\N,2003,Silverstone%20UK,22.8,13.3,17.9,22.8,13.3,17.9,10.9,66.2,0,0,0,,,,,23.3,193.5,1012.9,49,19.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/11/2004,\N,2004,Silverstone%20UK,16,10.5,13.2,16,10.5,13.2,9.3,78.1,1.249,100,8.33,rain,,,,16.2,284.7,1012.9,84.6,26,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/10/2005,14:00:00,2005,Silverstone%20UK,27.3,13.4,20.5,27.4,13.4,20.5,14,69.4,0,0,0,,,,,16.2,35,1029.7,42.3,13.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,6/11/2006,12:00:00,2006,Silverstone%20UK,24.8,15.7,20.6,24.8,15.7,20.6,14.6,69.1,0,0,0,,,,,14.3,195.2,1019.8,37.3,14.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/8/2007,12:00:00,2007,Silverstone%20UK,19.6,8.4,14.3,19.6,7.9,14.2,9.1,73,0.075,100,4.17,rain,,,,14.8,248.6,1016.8,41,24.8,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/6/2008,12:00:00,2008,Silverstone%20UK,16.1,12.7,14.1,16.1,12.7,14.1,11.6,84.9,7.759,100,16.67,rain,,,51.8,25,186.8,1000.7,65.3,17.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,6/21/2009,12:00:00,2009,Silverstone%20UK,17.3,10.9,14.1,17.3,10.9,14.1,9.9,76.7,0.148,100,4.17,rain,,,,14.5,307.3,,59.2,26,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/11/2010,12:00:00,2010,Silverstone%20UK,23.1,16.2,19.3,23.1,16.2,19.3,10.9,61.4,0.026,100,4.17,rain,,0,,22.4,245.1,1013.9,50,37,324,28,9,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/10/2011,12:00:00,2011,Silverstone%20UK,20.7,10.6,15.7,20.7,10.6,15.7,11.1,76.5,0.342,100,12.5,rain,,,,15.7,264.6,1017.3,52.2,20.9,237.4,20.5,7,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/8/2012,12:00:00,2012,Silverstone%20UK,18.4,12.9,15.1,18.4,12.9,15.1,13.3,89.4,4.336,100,16.67,rain,,,,16.4,350.6,1006,57.4,13.9,205.7,17.7,6,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,6/30/2013,12:00:00,2013,Silverstone%20UK,21.6,13.2,16.9,21.6,13.2,16.9,12.8,78.1,0,0,0,,0,0,42.8,20.9,244.6,1021.3,56.7,24.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/6/2014,12:00:00,2014,Silverstone%20UK,19.5,11.2,15,19.5,11.2,15,9.2,70,0.562,100,4.17,rain,,,42.5,16.2,256.2,1004.9,57.2,33.4,248.1,21.5,7,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/5/2015,12:00:00,2015,Silverstone%20UK,20.8,11.3,15.4,20.8,11.3,15.4,10.6,74,1.41,100,4.17,rain,0,0,50.7,19.3,234.3,1017.6,53.6,33.6,221,18.9,7,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/10/2016,12:00:00,2016,Silverstone%20UK,20.9,15.1,17.8,20.9,15.1,17.8,14.6,82.3,0.876,100,8.33,rain,0,0,54,22.8,215.2,1007.3,72,24.3,184.3,15.8,8,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/16/2017,12:00:00,2017,Silverstone%20UK,22,15.8,19.1,22,15.8,19.1,15.9,82.6,0.121,100,4.17,rain,0,0,34.9,16.9,273.8,1022.2,83,34.8,109.9,9.7,3,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/8/2018,13:10:00,2018,Silverstone%20UK,29.1,14.8,22.4,28.3,14.8,22.2,12.9,58.1,0,0,0,,0,0,32,15.9,9.4,1025.6,18.4,31.6,297,25.8,8,,Clear,Clear conditions throughout the day.,clear-day,"03647099999,03660099999,03649099999,D7144,03658099999,03544099999"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/14/2019,13:10:00,2019,Silverstone%20UK,19.6,12.8,15.7,19.6,12.8,15.7,12.2,80.9,0,0,0,,0,0,31.7,15.6,46.3,1023.7,67.9,27.9,124.2,10.6,5,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03647099999,03660099999,03649099999,D7144,03560099999,03658099999,03544099999"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,8/2/2020,13:10:00,2020,Silverstone%20UK,21.8,10,16.3,21.8,9.2,16.2,9.5,66.5,0.024,100,4.17,rain,0,0,36,18,261.7,1016,44,38.9,247.3,21.2,7,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03647099999,03660099999,03649099999,D7144,03560099999,03658099999,03544099999"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,8/9/2020,13:10:00,2020,Silverstone%20UK,27.2,15,20,28,15,20.1,15.8,78.4,0,0,0,,0,0,41.4,19.6,42.7,1018.8,69.2,18,191.5,16.5,7,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03647099999,03660099999,03649099999,D7144,03560099999,03658099999,03544099999"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/18/2021,14:00:00,2021,Silverstone%20UK,29.3,15.8,23.2,29.3,15.8,23.3,16,66.6,0,0,0,,0,0,25.9,8.8,336.2,1024.9,13.2,32.9,291.1,25.3,8,,Clear,Clear conditions throughout the day.,clear-day,"E7347,03647099999,03660099999,03649099999,D7144,03560099999,03658099999,03544099999"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/3/2022,14:00:00,2022,Silverstone%20UK,19.2,9.3,14.5,19.2,8.3,14.4,9.9,75.7,1.129,100,8.33,rain,0,0,29.9,13.5,272,1019.1,44.9,39.6,146.2,12.7,6,,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03647099999,E7521,03660099999,03649099999,03560099999,03658099999,03544099999"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/9/2023,14:00:00,2023,Silverstone%20UK,22.1,14.1,17.7,22.1,14.1,17.7,13.7,79.1,0.206,100,16.67,rain,0,0,34,20.2,208.8,1018.1,45,26.3,204.5,17.5,9,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03647099999,03649099999,D7144,03560099999,03658099999,03544099999"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,7/7/2024,14:00:00,2024,Silverstone%20UK,17.6,13.4,15.5,0,0,27.5,11.7,79.6,1.1,0,0,,,,51.8,15.1,202.1,1014.6,30.6,25.4,,,,,Partially cloudy,,partly-cloudy-day,
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,8/2/1970,\N,1970,Hockenheim%20Germany,27.2,12.9,20.4,27.9,12.9,20.4,16.1,79.2,0,0,0,,,,,9.4,71.4,,16.3,7.8,,,,,Clear,Clear conditions throughout the day.,clear-day,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,7/31/1977,\N,1977,Hockenheim%20Germany,22.1,17.1,19.4,22.1,17.1,19.4,11.6,61.2,0,0,0,,,,,10.8,6.8,,57.9,8.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,7/30/1978,\N,1978,Hockenheim%20Germany,32.1,17.1,24.6,31.1,17.1,24.3,14,55.8,0,0,0,,,,,13,125.7,,28.2,9.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,7/29/1979,\N,1979,Hockenheim%20Germany,29.1,14.1,21.8,28.6,14.1,21.7,14.5,66.8,0.5,100,4.17,rain,,,,10.8,242.2,,40,7.3,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,8/10/1980,\N,1980,Hockenheim%20Germany,24.1,13.1,17.9,24.1,13.1,17.9,13.9,80.3,0,0,0,,,,,5.4,333.9,,50.6,5.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,8/2/1981,\N,1981,Hockenheim%20Germany,28.1,14.1,20.2,28.9,14.1,20.4,14.9,73,0,0,0,,,,,10.8,274.8,,64.8,10.5,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,8/8/1982,\N,1982,Hockenheim%20Germany,20.1,14.1,17.4,20.1,14.1,17.4,13.6,79.4,12,100,4.17,rain,,,,10.8,13.2,,85.2,4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,8/7/1983,\N,1983,Hockenheim%20Germany,22.1,14.1,17.3,22.1,14.1,17.3,12.2,74.6,2,100,4.17,rain,,,,18.4,57.7,,66.1,9.5,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,8/5/1984,\N,1984,Hockenheim%20Germany,21.1,13.1,16.6,21.1,13.1,16.6,13,80.5,9,100,4.17,rain,,,,14.8,264.1,,55,11,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,7/27/1986,\N,1986,Hockenheim%20Germany,24.1,12.1,18.9,24.1,12.1,18.9,13.1,70.8,0.3,100,4.17,rain,,,,9.4,12.6,,54.2,11,,,,,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,7/26/1987,\N,1987,Hockenheim%20Germany,16.1,9.1,12.5,16.1,9.1,12.5,6,65.5,9,100,4.17,rain,,,,20.5,263.8,,58.3,9.8,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,7/24/1988,\N,1988,Hockenheim%20Germany,23.1,14.1,18.8,23.1,14.1,18.8,15.6,81.7,9,100,4.17,rain,,,,16.6,250.6,,60.9,10.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,7/30/1989,\N,1989,Hockenheim%20Germany,25.1,12.1,17.7,25.1,12.1,17.7,13.6,79.1,0,0,0,,,,,27.7,251.8,,76.3,10.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,7/29/1990,\N,1990,Hockenheim%20Germany,26.1,21.1,23.5,26.1,21.1,23.5,16.4,65.1,0,0,0,,,,,18.4,261.6,,52.5,10.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,7/28/1991,\N,1991,Hockenheim%20Germany,27.1,10.1,19.4,26.9,10.1,19.3,11.7,65.1,0,0,0,,,,,13,88.7,,20.7,11,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10614099999
