circuitId,country,name,lat,lng,alt,location,date,time,year,locationModified,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,description,icon,stations
7,Canada,Circuit Gilles Villeneuve,45.5,-73.5228,13,Montreal,2010-06-13,16:00:00,2010,Montreal%20Canada,26.0,15.8,20.6,26.0,15.8,20.6,13.4,65.6,0.0,0.0,0.0,,0.0,0.0,,9.4,32.0,1013.5,33.6,19.6,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71627094792,71377099999,71371099999,CWIZ,71612099999,CWTA"
7,Canada,Circuit Gilles Villeneuve,45.5,-73.5228,13,Montreal,2011-06-12,17:00:00,2011,Montreal%20Canada,17.0,13.8,15.5,17.0,13.8,15.5,13.8,90.1,36.218,100.0,45.83,rain,0.0,0.0,52.4,9.5,190.9,1009.7,94.7,15.5,,,,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71627094792,71377099999,71371099999,CWIZ,71612099999,CWTA"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,2001-07-01,\N,2001,Magny%20Cours%20France,24.9,11.9,19.5,24.9,11.9,19.5,11.2,61.5,0.0,0.0,0.0,,0.0,0.0,,14.9,4.5,1026.9,23.9,21.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72,550,999,990,726,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,2002-07-21,\N,2002,Magny%20Cours%20France,25.2,13.4,19.7,25.2,13.4,19.7,11.3,62.0,0.0,0.0,0.0,,,,,14.6,315.7,1016.6,43.5,20.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,2003-07-06,\N,2003,Magny%20Cours%20France,24.2,7.5,16.9,24.2,7.5,16.9,10.1,68.7,0.174,100.0,4.17,rain,0.0,0.0,,13.5,352.3,1019.8,35.9,27.9,,,,,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,2004-07-04,\N,2004,Magny%20Cours%20France,27.5,6.5,17.7,26.8,6.5,17.6,8.8,61.2,0.0,0.0,0.0,,0.0,0.0,,19.7,237.2,1016.8,37.8,31.7,,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,2005-07-03,14:00:00,2005,Magny%20Cours%20France,30.1,13.3,22.0,29.6,13.3,22.0,15.5,70.6,0.174,100.0,4.17,rain,0.0,0.0,29.5,14.8,121.6,1016.8,24.3,22.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,2006-07-16,14:00:00,2006,Magny%20Cours%20France,33.2,16.7,25.9,33.5,16.7,25.9,14.9,53.6,0.0,0.0,0.0,,0.0,0.0,35.3,18.8,62.4,1020.9,9.2,26.6,,,,,Clear,Clear conditions throughout the day.,clear-day,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,2007-07-01,12:00:00,2007,Magny%20Cours%20France,22.1,15.1,18.3,22.1,15.1,18.3,14.4,78.9,0.151,100.0,12.5,rain,0.0,0.0,26.3,18.9,253.1,1011.3,64.4,18.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
8,France,Circuit de Nevers Magny-Cours,46.8642,3.16361,228,Magny Cours,2008-06-22,12:00:00,2008,Magny%20Cours%20France,26.5,17.9,21.7,26.5,17.9,21.7,18.9,84.6,1.276,100.0,25.0,rain,,,31.7,18.7,187.3,1016.4,59.8,16.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2001-07-15,\N,2001,Silverstone%20UK,17.2,7.3,12.7,17.2,6.3,12.4,6.7,68.7,0.206,100.0,8.33,rain,,,,14.4,267.8,1014.8,38.7,32.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2002-07-07,\N,2002,Silverstone%20UK,19.1,13.0,15.4,19.1,13.0,15.4,12.3,82.3,0.317,100.0,8.33,rain,,,,18.5,204.8,1013.5,83.0,19.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2003-07-20,\N,2003,Silverstone%20UK,22.8,13.3,17.9,22.8,13.3,17.9,10.9,66.2,0.0,0.0,0.0,,,,,23.3,193.5,1012.9,49.0,19.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2004-07-11,\N,2004,Silverstone%20UK,16.0,10.5,13.2,16.0,10.5,13.2,9.3,78.1,1.249,100.0,8.33,rain,,,,16.2,284.7,1012.9,84.6,26.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2005-07-10,14:00:00,2005,Silverstone%20UK,27.3,13.4,20.5,27.4,13.4,20.5,14.0,69.4,0.0,0.0,0.0,,,,,16.2,35.0,1029.7,42.3,13.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2006-06-11,12:00:00,2006,Silverstone%20UK,24.8,15.7,20.6,24.8,15.7,20.6,14.6,69.1,0.0,0.0,0.0,,,,,14.3,195.2,1019.8,37.3,14.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2007-07-08,12:00:00,2007,Silverstone%20UK,19.6,8.4,14.3,19.6,7.9,14.2,9.1,73.0,0.075,100.0,4.17,rain,,,,14.8,248.6,1016.8,41.0,24.8,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2008-07-06,12:00:00,2008,Silverstone%20UK,16.1,12.7,14.1,16.1,12.7,14.1,11.6,84.9,7.759,100.0,16.67,rain,,,51.8,25.0,186.8,1000.7,65.3,17.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2009-06-21,12:00:00,2009,Silverstone%20UK,17.3,10.9,14.1,17.3,10.9,14.1,9.9,76.7,0.148,100.0,4.17,rain,,,,14.5,307.3,,59.2,26.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2010-07-11,12:00:00,2010,Silverstone%20UK,23.1,16.2,19.3,23.1,16.2,19.3,10.9,61.4,0.026,100.0,4.17,rain,,0.0,,22.4,245.1,1013.9,50.0,37.0,324.0,28.0,9.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
9,UK,Silverstone Circuit,52.0786,-1.01694,153,Silverstone,2011-07-10,12:00:00,2011,Silverstone%20UK,20.7,10.6,15.7,20.7,10.6,15.7,11.1,76.5,0.342,100.0,12.5,rain,,,,15.7,264.6,1017.3,52.2,20.9,237.4,20.5,7.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"36,470,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,2001-07-29,\N,2001,Hockenheim%20Germany,29.1,17.1,23.3,30.4,17.1,23.5,16.7,69.4,0.0,0.0,0.0,,0.0,0.0,,12.9,358.0,1021.6,66.8,14.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"107,340,999,991,061,000,000,000,000,000,000"
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,2002-07-28,\N,2002,Hockenheim%20Germany,29.6,14.1,22.6,28.8,14.1,22.4,14.2,63.6,0.0,0.0,0.0,,0.0,0.0,,22.3,56.7,1018.7,10.9,10.3,,,,,Clear,Clear conditions throughout the day.,clear-day,"107,340,999,991,061,000,000,000,000,000,000"
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,2003-08-03,\N,2003,Hockenheim%20Germany,35.5,17.1,26.4,35.4,17.1,26.5,16.8,60.7,0.0,0.0,0.0,,0.0,0.0,,7.6,46.8,1020.4,35.2,10.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,061,409,999,910,720,000,000"
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,2004-07-25,\N,2004,Hockenheim%20Germany,25.6,10.1,18.3,25.6,10.1,18.3,10.0,62.6,0.0,0.0,0.0,,0.0,0.0,,24.1,264.5,1019.7,65.7,10.6,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,061,409,999,910,720,000,000"
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,2005-07-24,14:00:00,2005,Hockenheim%20Germany,22.1,15.1,18.6,22.1,15.1,18.6,12.9,70.5,3.0,100.0,8.33,rain,0.0,0.0,,16.6,211.4,1009.6,94.1,10.5,,,,,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,2006-07-30,14:00:00,2006,Hockenheim%20Germany,30.1,14.1,21.4,29.5,14.1,21.3,16.0,76.0,1.5,100.0,4.17,rain,0.0,0.0,38.9,22.3,217.3,1013.6,78.8,10.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,2008-07-20,12:00:00,2008,Hockenheim%20Germany,22.1,9.1,15.7,22.1,9.1,15.7,9.9,71.5,0.0,0.0,0.0,,0.0,0.0,,25.9,277.6,1014.6,28.8,11.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,10614099999
10,Germany,Hockenheimring,49.3278,8.56583,103,Hockenheim,2010-07-25,12:00:00,2010,Hockenheim%20Germany,21.1,5.1,14.4,21.1,5.1,14.3,10.3,78.8,0.0,0.0,0.0,,0.0,0.0,,18.4,244.7,1017.9,43.3,11.0,284.9,24.7,9.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"10614099999,remote"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2001-08-19,\N,2001,Budapest%20Hungary,32.0,18.1,25.2,32.6,18.1,25.5,17.5,65.6,0.0,0.0,0.0,,0.0,0.0,,14.1,102.9,1012.6,31.9,15.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12,843,099,999,127,500,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2002-08-18,\N,2002,Budapest%20Hungary,29.2,17.7,23.6,28.5,17.7,23.6,15.3,62.1,0.0,0.0,0.0,,0.0,0.0,,14.7,54.1,1014.4,20.6,24.5,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12,843,099,999,128,400,000,000,000,000,000,000,000,000,000"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2003-08-24,\N,2003,Budapest%20Hungary,28.9,18.1,23.8,27.9,18.1,23.6,11.2,47.0,0.0,0.0,0.0,,0.0,0.0,,24.0,308.1,1013.0,8.9,38.0,,,,,Clear,Clear conditions throughout the day.,clear-day,"1,284,709,999,912,840,000,000,000,000,000,000,000,000,000,000,000,000,000"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2004-08-15,\N,2004,Budapest%20Hungary,24.1,13.2,18.8,24.1,13.2,18.8,12.9,70.1,0.018,100.0,4.17,rain,0.0,0.0,,22.7,315.5,1015.7,24.9,16.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"1,284,709,999,912,840,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2005-07-31,14:00:00,2005,Budapest%20Hungary,33.7,21.7,26.7,35.5,21.7,27.5,18.6,62.2,0.0,0.0,0.0,,0.0,0.0,,20.3,346.1,1009.9,43.8,23.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,284,709,999,912,840,000,000,000,000,000,000,000,000,000,000,000,000,000"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2006-08-06,14:00:00,2006,Budapest%20Hungary,21.1,12.6,16.5,21.1,12.6,16.5,13.8,84.7,1.898,100.0,12.5,rain,0.0,0.0,,18.5,234.6,1009.2,81.4,23.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12,847,099,999,128,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2007-08-05,12:00:00,2007,Budapest%20Hungary,27.6,15.4,21.4,27.2,15.4,21.4,11.0,53.1,0.0,0.0,0.0,,0.0,0.0,,17.1,32.9,1017.2,56.4,32.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,284,709,999,912,840,000,000,000,000,000,000,000,000,000,000,000,000,000"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2008-08-03,12:00:00,2008,Budapest%20Hungary,29.2,20.3,24.7,29.1,20.3,24.7,16.8,63.7,0.267,100.0,4.17,rain,0.0,0.0,,15.3,303.2,1015.7,42.8,28.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"1,284,709,999,912,840,000,000,000,000,000,000,000,000,000,000,000,000,000"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2009-07-26,12:00:00,2009,Budapest%20Hungary,24.2,15.0,19.8,24.2,15.0,19.8,9.3,52.5,0.0,0.0,0.0,,0.0,0.0,,24.9,302.3,1020.9,13.3,42.6,,,,,Clear,Clear conditions throughout the day.,clear-day,"1,284,709,999,912,840,000,000,000,000,000,000,000,000,000,000,000,000,000"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2010-08-01,12:00:00,2010,Budapest%20Hungary,29.0,17.6,23.4,29.5,17.6,23.6,16.9,69.4,0.0,0.0,0.0,,0.0,0.0,,14.4,296.3,1015.8,6.6,24.3,,,,,Clear,Clear conditions throughout the day.,clear-day,"1,284,709,999,912,840,000,000,000,000,000,000,000,000,000,000,000,000,000"
11,Hungary,Hungaroring,47.5789,19.2486,264,Budapest,2011-07-31,12:00:00,2011,Budapest%20Hungary,17.9,14.0,16.2,17.9,14.0,16.2,13.0,81.8,0.641,100.0,12.5,rain,0.0,0.0,,20.3,283.5,1011.1,90.8,18.6,,,,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"1,284,709,999,912,840,000,000,000,000,000,000,000,000,000,000,000,000,000"
12,Spain,Valencia Street Circuit,39.4589,-0.331667,4,Valencia,2008-08-24,12:00:00,2008,Valencia%20Spain,30.2,21.7,26.0,31.6,21.7,26.5,19.4,68.5,0.0,0.0,0.0,,,,,22.3,80.0,1013.9,43.6,12.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"828,509,999,908,284,000,000"
12,Spain,Valencia Street Circuit,39.4589,-0.331667,4,Valencia,2009-08-23,12:00:00,2009,Valencia%20Spain,33.6,19.7,27.0,32.9,19.7,26.8,15.4,51.9,0.0,0.0,0.0,,,,,24.1,104.9,1014.9,0.0,14.6,,,,,Clear,Clear conditions throughout the day.,clear-day,"828,509,999,908,284,000,000"
12,Spain,Valencia Street Circuit,39.4589,-0.331667,4,Valencia,2010-06-27,12:00:00,2010,Valencia%20Spain,29.6,17.3,23.9,28.2,17.3,23.5,10.5,45.5,0.0,0.0,0.0,,,,33.5,17.4,122.6,1016.1,16.1,13.4,345.3,30.0,9.0,,Clear,Clear conditions throughout the day.,clear-day,"08285099999,08284099999,LEVC"
12,Spain,Valencia Street Circuit,39.4589,-0.331667,4,Valencia,2011-06-26,12:00:00,2011,Valencia%20Spain,30.2,18.2,25.0,29.8,18.2,25.0,16.4,61.7,0.0,0.0,0.0,,,,,18.4,123.1,1021.0,0.4,14.0,361.8,31.4,10.0,,Clear,Clear conditions throughout the day.,clear-day,"08285099999,08284099999,LEVC"
13,Belgium,Circuit de Spa-Francorchamps,50.4372,5.97139,401,Spa,2001-09-02,\N,2001,Spa%20Belgium,15.1,6.1,11.2,15.1,5.1,11.0,9.5,89.2,1.106,100.0,12.5,rain,0.0,0.0,,17.9,226.8,1016.9,73.1,9.8,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6,478,099,999,064,960,000,000,000,000,000,000,000,000,000"
13,Belgium,Circuit de Spa-Francorchamps,50.4372,5.97139,401,Spa,2002-09-01,\N,2002,Spa%20Belgium,16.1,10.6,13.8,16.1,10.6,13.8,9.8,77.8,0.0,0.0,0.0,,0.0,0.0,,15.3,25.3,1028.6,82.0,23.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6,478,099,999,064,900,000,000,000,000,000,000,000,000,000"
13,Belgium,Circuit de Spa-Francorchamps,50.4372,5.97139,401,Spa,2004-08-29,\N,2004,Spa%20Belgium,17.7,12.4,14.8,17.7,12.4,14.8,11.1,79.3,0.0,0.0,0.0,,0.0,0.0,,18.1,228.9,1013.0,87.0,23.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6,478,099,999,064,960,000,000,000,000,000,000,000,000,000"
13,Belgium,Circuit de Spa-Francorchamps,50.4372,5.97139,401,Spa,2005-09-11,14:00:00,2005,Spa%20Belgium,17.1,13.7,14.7,17.1,13.7,14.7,14.4,97.9,10.367,100.0,12.5,rain,0.0,0.0,9.3,12.8,313.1,1011.1,90.9,1.7,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"647,809,999,906,496,000,000,000,000,000,000,000,000,000,000,000,000,000"
13,Belgium,Circuit de Spa-Francorchamps,50.4372,5.97139,401,Spa,2007-09-16,12:00:00,2007,Spa%20Belgium,18.9,10.2,14.4,18.9,10.2,14.4,9.3,72.0,0.0,0.0,0.0,,0.0,0.0,35.6,17.9,201.2,1021.0,30.5,28.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6,478,099,999,064,960,000,000,000,000,000,000,000,000,000"
13,Belgium,Circuit de Spa-Francorchamps,50.4372,5.97139,401,Spa,2008-09-07,12:00:00,2008,Spa%20Belgium,15.0,11.1,12.4,15.0,11.1,12.4,10.3,87.3,4.014,100.0,8.33,rain,0.0,0.0,47.2,25.4,204.5,,55.7,29.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"649,409,999,906,478,000,000,000,000,000,000,000,000,000,000,000,000,000"
13,Belgium,Circuit de Spa-Francorchamps,50.4372,5.97139,401,Spa,2009-08-30,12:00:00,2009,Spa%20Belgium,16.7,5.2,10.6,16.7,3.4,9.8,6.2,75.8,0.0,0.0,0.0,,0.0,0.0,28.3,14.8,251.3,,25.3,28.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"64,940,999,990,647,800,000,000,000,000,000"
13,Belgium,Circuit de Spa-Francorchamps,50.4372,5.97139,401,Spa,2010-08-29,12:00:00,2010,Spa%20Belgium,14.2,7.2,10.5,14.2,4.1,9.8,8.4,87.3,3.139,100.0,12.5,rain,0.0,0.0,53.9,21.7,253.8,1015.2,81.9,22.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"647,809,999,906,490,000,000,000,000,000,000,000,000,000,000,000,000,000"
13,Belgium,Circuit de Spa-Francorchamps,50.4372,5.97139,401,Spa,2011-08-28,12:00:00,2011,Spa%20Belgium,14.3,9.0,11.0,14.3,6.3,9.9,8.5,85.6,0.129,100.0,4.17,rain,0.0,0.0,39.1,23.3,234.4,1018.5,76.3,28.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"64,940,999,990,647,800,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2001-09-16,\N,2001,Monza%20Italy,23.4,10.6,16.3,23.4,10.6,16.3,9.0,66.3,0.0,0.0,0.0,,0.0,0.0,,14.4,354.5,1008.8,47.5,10.6,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2002-09-15,\N,2002,Monza%20Italy,26.1,12.3,18.2,26.1,12.3,18.2,12.7,72.7,0.0,0.0,0.0,,0.0,0.0,,8.2,211.0,1011.9,3.5,7.9,,,,,Clear,Clear conditions throughout the day.,clear-day,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2003-09-14,\N,2003,Monza%20Italy,25.3,12.7,18.8,25.3,12.7,18.8,11.0,63.5,17.144,100.0,4.17,rain,0.0,0.0,,17.0,96.5,1023.6,49.4,10.2,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2004-09-12,\N,2004,Monza%20Italy,22.4,17.6,19.8,22.4,17.6,19.8,16.3,80.5,8.897,100.0,8.33,rain,0.0,0.0,,8.1,76.2,1018.4,67.9,8.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2005-09-04,14:00:00,2005,Monza%20Italy,27.1,16.8,23.0,27.4,16.8,23.1,16.3,67.6,1.527,100.0,4.17,rain,0.0,0.0,40.6,14.7,105.4,1022.0,51.7,10.8,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2006-09-10,14:00:00,2006,Monza%20Italy,26.5,14.5,20.3,26.5,14.5,20.3,11.2,58.1,0.0,0.0,0.0,,0.0,0.0,18.0,8.1,215.4,1024.6,20.0,10.2,,,,,Clear,Partly cloudy throughout the day.,clear-day,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2007-09-09,12:00:00,2007,Monza%20Italy,26.4,12.2,19.6,26.4,12.2,19.6,13.1,68.9,0.0,0.0,0.0,,0.0,0.0,21.8,8.3,240.9,1013.1,25.7,10.5,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2008-09-14,12:00:00,2008,Monza%20Italy,16.5,13.9,14.9,16.5,13.9,14.9,13.2,89.6,1.158,100.0,12.5,rain,0.0,0.0,23.6,13.4,116.6,1011.2,76.6,10.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2009-09-13,12:00:00,2009,Monza%20Italy,28.1,14.3,20.8,27.8,14.3,20.8,12.5,61.4,0.264,100.0,12.5,rain,0.0,0.0,39.8,8.2,255.7,1013.3,46.0,10.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2010-09-12,12:00:00,2010,Monza%20Italy,25.2,13.5,19.3,25.2,13.5,19.3,12.3,66.2,0.0,0.0,0.0,,0.0,0.0,16.7,8.4,242.4,1017.8,39.9,10.3,207.0,18.0,6.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
14,Italy,Autodromo Nazionale di Monza,45.6156,9.28111,162,Monza,2011-09-11,12:00:00,2011,Monza%20Italy,28.9,18.8,23.8,29.5,18.8,24.1,17.6,70.1,0.0,0.0,0.0,,0.0,0.0,16.6,9.5,191.2,1015.8,29.1,9.5,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"1,608,009,999,916,070,000,000,000,000,000,000,000,000,000,000,000,000,000"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2008-09-28,12:00:00,2008,Marina%20Bay%20Singapore,32.3,26.0,28.2,39.0,26.0,31.7,24.4,80.5,0.0,0.0,0.0,,,,,20.2,159.0,1010.0,86.2,11.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,869,809,999,948,670,000,000,000,000,000,000,000,000,000,000,000,000,000"
15,Singapore,Marina Bay Street Circuit,1.2914,103.864,18,Marina Bay,2009-09-27,12:00:00,2009,Marina%20Bay%20Singapore,33.2,27.5,29.8,38.3,32.2,35.2,24.7,75.3,0.0,0.0,0.0,,,,,17.6,196.6,1008.3,86.8,9.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,869,809,999,948,670,000,000,000,000,000,000,000,000,000,000,000,000,000"
