resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
688,50,29,12,21,22,12,12,12,0.0,66,\N,\N,33,20,1:32.130,178.300,11
689,50,15,7,12,13,13,13,13,0.0,66,\N,\N,55,21,1:32.414,177.752,11
690,50,2,2,9,5,14,14,14,0.0,65,\N,\N,28,6,1:29.084,184.396,39
691,50,11,8,22,21,15,15,15,0.0,65,\N,\N,54,16,1:31.507,179.514,4
692,50,23,7,11,15,\N,R,16,0.0,55,\N,\N,33,14,1:30.865,180.782,29
693,50,19,8,23,19,\N,R,17,0.0,54,\N,\N,27,17,1:31.803,178.935,37
694,50,3,3,16,16,\N,R,18,0.0,49,\N,\N,27,10,1:29.926,182.670,40
695,50,20,5,19,8,\N,R,19,0.0,46,\N,\N,31,5,1:29.057,184.452,4
696,50,17,9,15,7,\N,R,20,0.0,45,\N,\N,30,3,1:28.940,184.695,4
697,50,4,1,1,2,\N,R,21,0.0,41,\N,\N,25,2,1:28.511,185.590,3
698,50,25,3,17,18,\N,R,22,0.0,19,\N,\N,19,22,2:05.636,130.749,4
699,51,8,6,6,2,1,1,1,10.0,56,1:37:58.395,5878395,52,3,1:38.285,199.660,1
700,51,4,1,1,4,2,2,2,8.0,56,+9.806,5888201,54,2,1:37.991,200.259,1
701,51,13,6,5,3,3,3,3,6.0,56,+12.891,5891286,56,1,1:37.454,201.362,1
702,51,20,5,19,17,4,4,4,5.0,56,+53.509,5931904,52,13,1:39.890,196.452,1
703,51,18,11,7,10,5,5,5,4.0,56,+1:08.666,5947061,39,5,1:38.913,198.392,1
704,51,24,5,18,11,6,6,6,3.0,56,+1:13.673,5952068,53,11,1:39.654,196.917,1
705,51,2,2,9,8,7,7,7,2.0,56,+1:14.224,5952619,55,7,1:39.325,197.569,1
706,51,14,9,14,5,8,8,8,1.0,56,+1:20.750,5959145,55,10,1:39.640,196.945,1
707,51,5,4,4,13,9,9,9,0.0,56,+1:21.186,5959581,52,8,1:39.331,197.557,1
708,51,17,9,15,7,10,10,10,0.0,56,+1:24.685,5963080,55,9,1:39.371,197.478,1
709,51,21,4,3,18,11,11,11,0.0,56,+1:26.683,5965078,39,4,1:38.900,198.418,1
710,51,25,3,17,19,12,12,12,0.0,55,\N,\N,54,12,1:39.743,196.741,11
711,51,15,7,12,12,13,13,13,0.0,55,\N,\N,55,14,1:39.911,196.410,11
712,51,11,8,22,20,14,14,14,0.0,55,\N,\N,54,15,1:40.126,195.989,11
713,51,22,11,8,16,15,15,15,0.0,55,\N,\N,55,16,1:40.516,195.228,11
714,51,3,3,16,15,16,16,16,0.0,54,\N,\N,54,6,1:39.233,197.752,12
715,51,29,12,21,22,17,17,17,0.0,53,\N,\N,52,17,1:40.764,194.748,13
716,51,9,2,10,9,\N,R,18,0.0,33,\N,\N,32,18,1:40.926,194.435,9
717,51,1,1,2,1,\N,R,19,0.0,30,\N,\N,22,19,1:43.131,190.278,20
718,51,23,7,11,6,\N,R,20,0.0,25,\N,\N,25,20,1:44.062,188.576,20
719,51,16,12,20,21,\N,R,21,0.0,24,\N,\N,22,21,1:47.603,182.370,3
720,51,19,8,23,14,\N,R,22,0.0,11,\N,\N,9,22,1:51.765,175.579,23
721,52,8,6,6,3,1,1,1,10.0,71,1:28:15.270,5295270,66,1,1:12.445,214.126,1
722,52,13,6,5,1,2,2,2,8.0,71,+1.493,5296763,71,3,1:12.584,213.716,1
723,52,4,1,1,4,3,3,3,6.0,71,+57.019,5352289,59,6,1:13.150,212.062,1
724,52,3,3,16,10,4,4,4,5.0,71,+1:02.848,5358118,56,7,1:13.159,212.036,1
725,52,9,2,10,7,5,5,5,4.0,71,+1:10.957,5366227,61,4,1:12.686,213.416,1
726,52,2,2,9,6,6,6,6,3.0,71,+1:11.317,5366587,53,10,1:13.452,211.190,1
727,52,1,1,2,2,7,7,7,2.0,70,\N,\N,58,2,1:12.506,213.946,11
728,52,15,7,12,8,8,8,8,1.0,70,\N,\N,68,8,1:13.361,211.452,11
729,52,14,9,14,9,9,9,9,0.0,70,\N,\N,22,13,1:14.195,209.076,11
730,52,6,3,17,19,10,10,10,0.0,70,\N,\N,69,5,1:13.116,212.161,11
731,52,23,7,11,15,11,11,11,0.0,70,\N,\N,65,9,1:13.368,211.432,11
732,52,11,8,22,18,12,12,12,0.0,69,\N,\N,39,19,1:14.914,207.069,12
733,52,24,5,18,14,13,13,13,0.0,69,\N,\N,56,11,1:13.643,210.643,12
734,52,19,8,23,20,14,14,14,0.0,68,\N,\N,64,14,1:14.329,208.699,13
735,52,16,12,20,21,\N,R,15,0.0,43,\N,\N,13,20,1:15.202,206.276,23
736,52,22,11,8,11,\N,R,16,0.0,40,\N,\N,32,17,1:14.742,207.545,5
737,52,5,4,4,17,\N,R,17,0.0,35,\N,\N,31,18,1:14.891,207.133,3
738,52,20,5,19,13,\N,R,18,0.0,34,\N,\N,18,16,1:14.423,208.435,9
739,52,18,11,7,16,\N,R,19,0.0,20,\N,\N,20,12,1:14.039,209.516,5
740,52,17,9,15,5,\N,R,20,0.0,14,\N,\N,13,15,1:14.398,208.505,6
741,52,29,12,21,22,\N,R,21,0.0,2,\N,\N,2,21,1:50.404,140.505,4
742,52,21,4,3,12,\N,R,22,0.0,2,\N,\N,2,22,2:02.680,126.446,4
743,53,4,4,1,4,1,1,1,10.0,57,1:29:46.205,5386205,21,3,1:32.534,210.551,1
744,53,30,6,5,1,2,2,2,8.0,57,+1.246,5387451,38,2,1:32.523,210.576,1
745,53,8,1,3,22,3,3,3,6.0,57,+19.360,5405565,29,8,1:32.864,209.803,1
746,53,18,11,12,3,4,4,4,5.0,57,+19.992,5406197,39,5,1:32.729,210.109,1
747,53,31,1,4,5,5,5,5,4.0,57,+37.048,5423253,21,7,1:32.771,210.013,1
748,53,17,3,9,7,6,6,6,3.0,57,+41.932,5428137,25,4,1:32.660,210.265,1
749,53,3,3,10,12,7,7,7,2.0,57,+1:03.043,5449248,42,1,1:32.408,210.838,1
750,53,32,9,15,8,8,8,8,1.0,57,+1:06.771,5452976,40,10,1:33.212,209.020,1
751,53,13,6,6,2,9,9,9,0.0,57,+1:09.907,5456112,28,6,1:32.739,210.086,1
752,53,14,9,14,13,10,10,10,0.0,57,+1:15.541,5461746,26,11,1:33.376,208.653,1
753,53,24,5,20,15,11,11,11,0.0,57,+1:25.997,5472202,26,12,1:33.480,208.421,1
754,53,2,2,16,10,12,12,12,0.0,56,\N,\N,26,14,1:33.772,207.772,11
755,53,26,5,21,16,13,13,13,0.0,56,\N,\N,45,9,1:33.108,209.253,11
756,53,23,7,7,17,14,14,14,0.0,56,\N,\N,25,16,1:34.112,207.021,11
757,53,22,11,11,6,15,15,15,0.0,56,\N,\N,14,15,1:33.840,207.621,11
758,53,15,7,8,14,16,16,16,0.0,56,\N,\N,24,18,1:34.852,205.406,11
759,53,33,13,18,19,17,17,17,0.0,55,\N,\N,41,19,1:35.940,203.076,12
760,53,11,8,22,20,18,18,18,0.0,53,\N,\N,17,20,1:37.104,200.642,14
761,53,34,8,23,21,\N,R,19,0.0,35,\N,\N,11,21,1:38.302,198.197,26
762,53,35,2,17,11,\N,R,20,0.0,29,\N,\N,20,13,1:33.694,207.945,5
763,53,21,4,2,9,\N,R,21,0.0,21,\N,\N,15,17,1:34.320,206.564,9
764,53,27,13,19,18,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,30
765,54,21,4,2,1,1,1,1,10.0,56,1:30:40.529,5440529,16,2,1:35.294,209.402,1
766,54,4,4,1,7,2,2,2,8.0,56,+4.585,5445114,45,1,1:34.803,210.487,1
767,54,18,11,12,2,3,3,3,6.0,56,+9.631,5450160,35,4,1:35.604,208.723,1
768,54,31,1,4,5,4,4,4,5.0,56,+39.351,5479880,39,3,1:35.566,208.806,1
769,54,13,6,6,21,5,5,5,4.0,56,+43.254,5483783,51,8,1:35.954,207.962,1
770,54,30,6,5,14,6,6,6,3.0,56,+43.854,5484383,44,5,1:35.647,208.629,1
771,54,35,2,17,10,7,7,7,2.0,56,+1:20.461,5520990,43,9,1:36.002,207.858,1
772,54,23,7,7,22,8,8,8,1.0,56,+1:21.288,5521817,34,6,1:35.686,208.544,1
773,54,15,7,8,9,9,9,9,0.0,55,\N,\N,52,11,1:36.380,207.042,11
774,54,22,11,11,20,10,10,10,0.0,55,\N,\N,54,10,1:36.188,207.456,11
775,54,24,5,20,13,11,11,11,0.0,54,\N,\N,40,16,1:37.387,204.902,12
776,54,27,13,19,15,12,12,12,0.0,54,\N,\N,34,18,1:38.198,203.209,12
777,54,33,13,18,16,13,13,13,0.0,54,\N,\N,39,19,1:39.510,200.530,12
778,54,11,8,22,17,14,14,14,0.0,53,\N,\N,14,20,1:40.199,199.151,13
779,54,2,2,16,11,\N,R,15,0.0,48,\N,\N,41,7,1:35.751,208.403,5
780,54,26,5,21,12,\N,R,16,0.0,41,\N,\N,25,14,1:37.313,205.057,8
781,54,34,8,23,18,\N,R,17,0.0,33,\N,\N,18,21,1:42.833,194.050,26
782,54,32,9,15,8,\N,R,18,0.0,26,\N,\N,14,13,1:36.867,206.002,9
783,54,17,3,9,4,\N,R,19,0.0,15,\N,\N,12,12,1:36.771,206.206,9
784,54,14,9,14,19,\N,R,20,0.0,10,\N,\N,4,17,1:38.078,203.458,9
785,54,3,3,10,3,\N,R,21,0.0,6,\N,\N,6,15,1:37.366,204.946,5
786,54,8,1,3,6,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,3
787,55,4,4,1,3,1,1,1,10.0,57,1:34:27.870,5667870,49,2,1:26.189,221.499,1
788,55,8,1,3,4,2,2,2,8.0,57,+1.8,5669670,57,1,1:26.045,221.869,1
789,55,23,7,7,6,3,3,3,6.0,57,+24.8,5692670,45,10,1:27.810,217.410,1
790,55,2,2,16,8,4,4,4,5.0,57,+31.0,5698870,49,7,1:27.700,217.683,1
791,55,21,4,2,2,5,5,5,4.0,57,+38.1,5705970,53,5,1:27.561,218.028,1
792,55,35,2,17,19,6,6,6,3.0,57,+49.5,5717370,56,13,1:28.321,216.152,1
793,55,22,11,11,16,7,7,7,2.0,57,+51.9,5719770,32,6,1:27.690,217.707,1
794,55,14,9,14,11,8,8,8,1.0,57,+53.9,5721770,32,12,1:28.250,216.326,1
795,55,26,5,21,18,9,9,9,0.0,57,+78.8,5746670,26,14,1:28.367,216.039,1
796,55,18,11,12,1,10,10,10,0.0,56,\N,\N,17,8,1:27.799,217.437,11
797,55,27,13,19,17,11,11,11,0.0,56,\N,\N,53,15,1:29.238,213.931,11
798,55,11,8,22,21,12,12,12,0.0,55,\N,\N,54,17,1:30.574,210.775,12
799,55,34,8,23,22,13,13,13,0.0,54,\N,\N,49,18,1:33.737,203.663,13
800,55,31,1,4,5,\N,R,14,0.0,46,\N,\N,45,4,1:27.464,218.270,10
801,55,33,13,18,20,\N,R,15,0.0,39,\N,\N,31,16,1:29.687,212.860,26
802,55,24,5,20,12,\N,R,16,0.0,37,\N,\N,25,11,1:27.988,216.970,3
803,55,30,6,5,10,\N,R,17,0.0,32,\N,\N,27,3,1:27.180,218.981,3
804,55,17,3,9,7,\N,R,18,0.0,22,\N,\N,19,9,1:27.800,217.435,7
805,55,32,9,15,13,\N,R,19,0.0,4,\N,\N,4,19,1:41.351,188.363,3
806,55,15,7,8,9,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,3
807,55,3,3,10,14,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,3
808,55,13,6,6,15,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,3
809,56,30,6,5,1,1,1,1,10.0,62,1:31:06.486,5466486,19,2,1:24.624,210.961,1
810,56,4,4,1,5,2,2,2,8.0,62,+2.096,5468582,23,1,1:24.569,211.098,1
811,56,31,1,4,7,3,3,3,6.0,62,+15.868,5482354,22,4,1:25.096,209.791,1
812,56,13,6,6,4,4,4,4,5.0,62,+17.096,5483582,12,10,1:25.528,208.731,1
813,56,8,1,3,8,5,5,5,4.0,62,+17.524,5484010,49,3,1:25.027,209.961,1
814,56,17,3,9,10,6,6,6,3.0,62,+37.739,5504225,39,9,1:25.488,208.829,1
815,56,18,11,12,2,7,7,7,2.0,62,+39.635,5506121,29,6,1:25.347,209.174,1
816,56,21,4,2,11,8,8,8,1.0,62,+40.200,5506686,43,7,1:25.353,209.159,1
817,56,23,7,7,6,9,9,9,0.0,62,+45.511,5511997,45,5,1:25.316,209.250,1
818,56,22,11,11,3,10,10,10,0.0,62,+1:17.851,5544337,12,13,1:26.129,207.275,1
819,56,3,3,10,13,11,11,11,0.0,62,+1:19.675,5546161,30,15,1:26.418,206.581,1
820,56,35,2,17,12,12,12,12,0.0,62,+1:22.370,5548856,53,8,1:25.438,208.951,1
821,56,2,2,16,15,13,13,13,0.0,61,\N,\N,53,12,1:25.996,207.595,11
822,56,24,5,20,16,14,14,14,0.0,61,\N,\N,43,11,1:25.679,208.363,11
823,56,26,5,21,18,15,15,15,0.0,61,\N,\N,57,14,1:26.248,206.989,11
824,56,33,13,18,19,16,16,16,0.0,60,\N,\N,53,18,1:27.160,204.823,12
825,56,14,9,14,14,\N,R,17,0.0,47,\N,\N,41,17,1:26.855,205.542,30
826,56,11,8,22,21,\N,R,18,0.0,44,\N,\N,40,20,1:29.100,200.363,20
827,56,32,9,15,17,\N,R,19,0.0,40,\N,\N,30,16,1:26.759,205.770,9
828,56,34,8,23,22,\N,R,20,0.0,23,\N,\N,15,21,1:31.032,196.111,22
829,56,15,7,8,9,\N,R,21,0.0,5,\N,\N,4,19,1:28.039,202.778,38
830,56,27,13,19,20,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,3
831,57,30,6,5,2,1,1,1,10.0,60,1:35:58.765,5758765,39,1,1:32.099,201.226,1
832,57,4,4,1,1,2,2,2,8.0,60,+3.751,5762516,37,3,1:32.532,200.285,1
833,57,13,6,6,3,3,3,3,6.0,60,+4.447,5763212,19,5,1:33.099,199.065,1
834,57,8,1,3,5,4,4,4,5.0,60,+4.879,5763644,43,2,1:32.472,200.415,1
835,57,22,11,11,4,5,5,5,4.0,60,+1:12.586,5831351,59,9,1:33.952,197.258,1
836,57,21,4,2,11,6,6,6,3.0,60,+1:14.116,5832881,46,4,1:32.964,199.354,1
837,57,3,3,10,22,7,7,7,2.0,60,+1:14.565,5833330,48,7,1:33.579,198.044,1
838,57,35,2,17,9,8,8,8,1.0,60,+1:29.364,5848129,38,12,1:34.037,197.079,1
839,57,15,7,8,7,9,9,9,0.0,59,\N,\N,58,10,1:33.953,197.256,11
840,57,2,2,16,13,10,10,10,0.0,59,\N,\N,47,11,1:34.035,197.084,11
841,57,26,5,21,17,11,11,11,0.0,59,\N,\N,57,14,1:34.091,196.966,11
842,57,33,13,18,18,12,12,12,0.0,59,\N,\N,41,18,1:35.504,194.052,11
843,57,27,13,19,16,13,13,13,0.0,59,\N,\N,35,17,1:35.428,194.207,11
844,57,23,7,7,10,\N,R,14,0.0,52,\N,\N,27,8,1:33.607,197.985,5
845,57,31,1,4,8,\N,R,15,0.0,52,\N,\N,47,6,1:33.571,198.061,5
846,57,11,8,22,20,\N,R,16,0.0,45,\N,\N,26,19,1:36.706,191.640,9
847,57,36,8,23,21,\N,R,17,0.0,29,\N,\N,21,20,1:37.214,190.639,9
848,57,18,11,12,6,\N,R,18,0.0,28,\N,\N,9,13,1:34.042,197.069,5
849,57,32,9,15,15,\N,R,19,0.0,28,\N,\N,16,15,1:34.553,196.004,6
850,57,17,3,9,19,\N,R,20,0.0,12,\N,\N,11,16,1:35.415,194.233,9
851,57,14,9,14,12,\N,R,21,0.0,2,\N,\N,2,21,2:24.500,128.254,3
852,57,24,5,20,14,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,3
853,58,4,4,1,1,1,1,1,10.0,66,1:26:21.759,5181759,39,2,1:16.723,217.108,1
854,58,30,6,5,3,2,2,2,8.0,66,+18.502,5200261,43,3,1:16.922,216.546,1
855,58,21,4,2,2,3,3,3,6.0,66,+23.951,5205710,38,4,1:17.083,216.094,1
856,58,13,6,6,4,4,4,4,5.0,66,+29.853,5211612,42,1,1:16.648,217.320,1
857,58,8,1,3,9,5,5,5,4.0,66,+56.875,5238634,40,5,1:17.357,215.328,1
858,58,18,11,12,8,6,6,6,3.0,66,+58.347,5240106,40,6,1:17.367,215.301,1
859,58,22,11,11,5,7,7,7,2.0,65,\N,\N,40,7,1:17.399,215.212,11
860,58,2,2,16,10,8,8,8,1.0,65,\N,\N,49,10,1:17.869,213.913,11
861,58,17,3,9,11,9,9,9,0.0,65,\N,\N,61,11,1:17.900,213.827,11
862,58,15,7,8,7,10,10,10,0.0,65,\N,\N,42,13,1:18.465,212.288,11
863,58,3,3,10,13,11,11,11,0.0,65,\N,\N,51,8,1:17.861,213.935,11
864,58,35,2,17,22,12,12,12,0.0,65,\N,\N,62,12,1:18.050,213.417,11
865,58,32,9,15,14,13,13,13,0.0,65,\N,\N,59,15,1:18.516,212.150,11
866,58,14,9,14,21,14,14,14,0.0,65,\N,\N,55,9,1:17.862,213.932,11
867,58,24,5,20,15,15,15,15,0.0,63,\N,\N,52,14,1:18.488,212.226,9
868,58,33,13,18,17,16,16,16,0.0,63,\N,\N,28,18,1:19.265,210.145,13
869,58,11,8,22,19,17,17,17,0.0,62,\N,\N,42,21,1:20.411,207.150,14
870,58,27,13,19,18,\N,R,18,0.0,48,\N,\N,28,20,1:19.532,209.440,41
871,58,26,5,21,16,\N,R,19,0.0,47,\N,\N,41,16,1:18.541,212.082,5
872,58,23,7,7,6,\N,R,20,0.0,31,\N,\N,24,17,1:18.621,211.867,40
873,58,31,1,4,12,\N,R,21,0.0,17,\N,\N,17,19,1:19.482,209.571,20
874,58,36,8,23,20,\N,R,22,0.0,10,\N,\N,9,22,1:22.389,202.177,30
875,59,4,4,1,1,1,1,1,10.0,78,1:43:43.116,6223116,11,3,1:15.671,158.898,1
876,59,31,1,4,4,2,2,2,8.0,78,+14.567,6237683,20,6,1:16.008,158.193,1
877,59,14,9,14,7,3,3,3,6.0,78,+52.298,6275414,45,19,1:17.849,154.452,1
878,59,22,11,11,5,4,4,4,5.0,78,+53.337,6276453,67,12,1:17.320,155.509,1
879,59,30,6,5,22,5,5,5,4.0,78,+53.830,6276946,74,1,1:15.143,160.014,1
880,59,21,4,2,9,6,6,6,3.0,78,+1:02.072,6285188,58,5,1:15.919,158.379,1
881,59,2,2,16,15,7,7,7,2.0,77,\N,\N,72,11,1:17.319,155.511,11
882,59,23,7,7,10,8,8,8,1.0,77,\N,\N,72,15,1:17.540,155.068,11
883,59,13,6,6,21,9,9,9,0.0,77,\N,\N,40,7,1:16.612,156.946,11
884,59,24,5,20,12,10,10,10,0.0,77,\N,\N,75,17,1:17.660,154.828,11
885,59,18,11,12,13,11,11,11,0.0,77,\N,\N,59,10,1:17.300,155.549,11
886,59,27,13,19,16,12,12,12,0.0,77,\N,\N,77,16,1:17.603,154.942,11
887,59,26,5,21,18,13,13,13,0.0,77,\N,\N,77,14,1:17.481,155.186,11
888,59,35,2,17,14,14,14,14,0.0,77,\N,\N,74,18,1:17.767,154.615,11
889,59,33,13,18,17,15,15,15,0.0,76,\N,\N,71,13,1:17.329,155.491,12
890,59,36,8,23,20,16,16,16,0.0,75,\N,\N,72,22,1:19.104,152.002,13
891,59,15,7,8,6,17,17,17,0.0,72,\N,\N,30,8,1:17.180,155.791,9
892,59,32,9,15,11,\N,R,18,0.0,56,\N,\N,19,20,1:17.930,154.292,7
893,59,3,3,10,8,\N,R,19,0.0,51,\N,\N,43,9,1:17.227,155.696,3
894,59,8,1,3,3,\N,R,20,0.0,50,\N,\N,19,2,1:15.325,159.628,42
895,59,17,3,9,2,\N,R,21,0.0,48,\N,\N,23,4,1:15.680,158.879,43
896,59,11,8,22,19,\N,R,22,0.0,46,\N,\N,39,21,1:18.793,152.602,10
897,60,4,4,1,1,1,1,1,10.0,60,1:25:51.927,5151927,21,1,1:21.599,226.811,1
898,60,30,6,5,3,2,2,2,8.0,60,+13.951,5165878,53,2,1:21.934,225.884,1
899,60,8,1,3,2,3,3,3,6.0,60,+18.672,5170599,15,5,1:22.461,224.440,1
900,60,21,4,2,5,4,4,4,5.0,60,+19.976,5171903,42,3,1:22.238,225.049,1
901,60,13,6,6,4,5,5,5,4.0,60,+31.559,5183486,43,4,1:22.371,224.685,1
902,60,31,1,4,8,6,6,6,3.0,60,+1:04.769,5216696,38,8,1:22.780,223.575,1
903,60,2,2,16,9,7,7,7,2.0,60,+1:14.594,5226521,43,6,1:22.706,223.775,1
904,60,35,2,17,10,8,8,8,1.0,60,+1:18.299,5230226,46,10,1:22.921,223.195,1
905,60,3,3,10,12,9,9,9,0.0,60,+1:19.008,5230935,47,9,1:22.916,223.209,1
906,60,22,11,11,6,10,10,10,0.0,59,\N,\N,38,11,1:23.224,222.382,11
907,60,15,7,8,22,11,11,11,0.0,59,\N,\N,19,7,1:22.744,223.673,11
908,60,14,9,14,11,12,12,12,0.0,59,\N,\N,42,14,1:23.995,220.341,11
909,60,24,5,20,13,13,13,13,0.0,59,\N,\N,25,15,1:24.221,219.750,11
910,60,32,9,15,14,14,14,14,0.0,59,\N,\N,30,12,1:23.712,221.086,11
911,60,27,13,19,18,15,15,15,0.0,59,\N,\N,27,13,1:23.977,220.388,11
912,60,33,13,18,16,16,16,16,0.0,58,\N,\N,25,16,1:24.636,218.672,12
913,60,11,8,22,20,17,17,17,0.0,57,\N,\N,23,18,1:26.520,213.911,13
914,60,36,8,23,21,18,18,18,0.0,57,\N,\N,26,19,1:27.167,212.323,13
915,60,18,11,12,19,\N,R,19,0.0,8,\N,\N,8,17,1:25.207,217.207,44
916,60,26,5,21,15,\N,R,20,0.0,1,\N,\N,\N,\N,\N,\N,3
917,60,23,7,7,7,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,3
918,60,17,3,9,17,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,3
919,61,4,4,1,1,1,1,1,10.0,70,1:34:37.308,5677308,22,2,1:15.911,206.815,1
920,61,30,6,5,5,2,2,2,8.0,70,+2.1,5679408,68,3,1:15.993,206.592,1
921,61,8,1,3,3,3,3,3,6.0,70,+8.8,5686108,22,1,1:15.841,207.006,1
922,61,21,4,2,2,4,4,4,5.0,70,+15.6,5692908,49,4,1:16.669,204.771,1
923,61,13,6,6,10,5,5,5,4.0,70,+25.1,5702408,31,5,1:17.308,203.078,1
924,61,15,7,8,4,6,6,6,3.0,69,\N,\N,15,8,1:17.503,202.567,11
925,61,2,2,16,13,7,7,7,2.0,69,\N,\N,52,7,1:17.454,202.695,11
926,61,14,9,14,22,8,8,8,1.0,69,\N,\N,39,10,1:17.619,202.264,11
927,61,18,11,12,8,9,9,9,0.0,69,\N,\N,21,13,1:18.001,201.274,11
928,61,26,5,21,17,10,10,10,0.0,69,\N,\N,52,12,1:17.720,202.002,11
929,61,32,9,15,12,11,11,11,0.0,69,\N,\N,55,9,1:17.576,202.377,11
930,61,17,3,9,16,12,12,12,0.0,69,\N,\N,17,11,1:17.705,202.041,11
931,61,24,5,20,15,13,13,13,0.0,68,\N,\N,50,14,1:18.078,201.075,12
932,61,33,13,18,18,14,14,14,0.0,66,\N,\N,5,18,1:19.291,197.999,14
933,61,11,8,22,20,15,15,15,0.0,64,\N,\N,40,19,1:20.490,195.050,3
934,61,35,2,17,11,\N,R,16,0.0,58,\N,\N,29,6,1:17.394,202.852,3
935,61,23,7,7,14,\N,R,17,0.0,58,\N,\N,19,16,1:18.793,199.251,31
936,61,31,1,4,7,\N,R,18,0.0,13,\N,\N,5,15,1:18.493,200.012,3
937,61,22,11,11,9,\N,R,19,0.0,11,\N,\N,10,17,1:19.286,198.012,26
938,61,36,8,23,21,\N,R,20,0.0,2,\N,\N,2,20,2:07.709,122.932,5
939,61,3,3,10,6,\N,R,21,0.0,1,\N,\N,\N,\N,\N,\N,3
940,61,27,13,19,19,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,3
941,62,30,6,5,1,1,1,1,10.0,73,1:34:35.199,5675199,56,1,1:12.719,207.527,1
942,62,13,6,6,2,2,2,2,8.0,73,+7.984,5683183,29,2,1:12.954,206.859,1
943,62,21,4,2,3,3,3,3,6.0,73,+16.595,5691794,28,3,1:13.131,206.358,1
944,62,15,7,8,22,4,4,4,5.0,73,+23.604,5698803,37,5,1:13.269,205.969,1
945,62,4,4,1,5,5,5,5,4.0,73,+28.410,5703609,72,6,1:13.316,205.837,1
946,62,22,11,11,4,6,6,6,3.0,73,+36.513,5711712,47,7,1:13.611,205.012,1
947,62,14,9,14,17,7,7,7,2.0,72,\N,\N,33,11,1:14.730,201.942,11
948,62,24,5,20,20,8,8,8,1.0,72,\N,\N,41,9,1:14.286,203.149,11
949,62,3,3,10,21,9,9,9,0.0,72,\N,\N,42,10,1:14.707,202.005,11
950,62,23,7,7,8,\N,R,10,0.0,62,\N,\N,29,4,1:13.225,206.093,45
951,62,27,13,19,14,\N,R,11,0.0,37,\N,\N,34,12,1:14.731,201.940,7
952,62,35,2,17,6,\N,R,12,0.0,23,\N,\N,19,8,1:13.934,204.117,5
953,62,33,13,18,15,\N,R,13,0.0,9,\N,\N,9,13,1:22.036,183.958,3
954,62,11,8,22,18,\N,R,14,0.0,6,\N,\N,6,14,1:43.802,145.384,3
955,62,18,11,12,7,\N,R,15,0.0,3,\N,\N,2,15,2:04.692,121.027,3
956,62,8,1,3,9,\N,R,16,0.0,0,\N,\N,\N,\N,\N,\N,3
957,62,2,2,16,10,\N,R,17,0.0,0,\N,\N,\N,\N,\N,\N,3
958,62,31,1,4,11,\N,R,18,0.0,0,\N,\N,\N,\N,\N,\N,3
959,62,17,3,9,12,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,3
960,62,26,5,21,13,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,3
961,62,32,9,15,16,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,3
962,62,36,8,23,19,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,3
963,63,30,6,5,1,1,1,1,10.0,70,1:32:07.803,5527803,46,1,1:17.111,205.931,1
964,63,4,4,1,3,2,2,2,8.0,70,+10.1,5537903,23,5,1:17.770,204.186,1
965,63,13,6,6,2,3,3,3,6.0,70,+22.5,5550303,18,2,1:17.141,205.851,1
966,63,23,7,7,5,4,4,4,5.0,70,+27.2,5555003,19,6,1:17.809,204.084,1
967,63,8,1,3,6,5,5,5,4.0,70,+33.0,5560803,30,4,1:17.717,204.325,1
968,63,21,4,2,7,6,6,6,3.0,70,+45.2,5573003,20,9,1:18.057,203.435,1
969,63,37,1,4,8,7,7,7,2.0,70,+49.4,5577203,34,3,1:17.625,204.568,1
970,63,2,2,16,11,8,8,8,1.0,69,\N,\N,48,14,1:18.809,201.494,11
971,63,14,9,14,9,9,9,9,0.0,69,\N,\N,56,17,1:18.978,201.063,11
972,63,26,5,21,14,10,10,10,0.0,69,\N,\N,66,12,1:18.674,201.840,11
973,63,35,2,17,16,11,11,11,0.0,69,\N,\N,56,7,1:17.906,203.830,11
974,63,32,9,15,12,12,12,12,0.0,69,\N,\N,56,16,1:18.968,201.089,11
975,63,24,5,20,22,13,13,13,0.0,69,\N,\N,54,10,1:18.241,202.957,11
976,63,3,3,10,18,14,14,14,0.0,68,\N,\N,62,13,1:18.796,201.527,12
977,63,27,13,19,15,15,15,15,0.0,68,\N,\N,67,18,1:19.356,200.105,12
978,63,36,8,23,20,16,16,16,0.0,67,\N,\N,53,20,1:20.113,198.215,13
979,63,18,11,12,17,\N,R,17,0.0,61,\N,\N,47,11,1:18.510,202.262,39
